name,author_title,review_text,review_rating,review_datetime_utc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Fina Zukhrufin,"Terakhir kesini udh hampir 10 th yg lalu, belum ada pantai gemah dan jls. Tempat ini masih buka,
Hutan mangrove nya semakin lebat.",5,04/04/2025 22:58:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Slamet Waluyo,mantaaap,5,03/05/2025 23:31:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,erlita 2812,,5,02/26/2025 15:12:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Dina dearthaa,"Mangrove nya masih baru, sehat, asrii, kalo sore dapet sunset lebih bagus lagi!! Bisa beli jagung juga buat kasi makan burung dan video ala ala!😻",4,02/14/2025 16:21:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Abah Hadik Achmadi,,5,02/01/2025 23:18:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,MAR YANTO,,5,01/28/2025 07:22:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,budi siswanto,"Bagus, cuma jembatan mulai ada yang rusak",3,01/24/2025 13:00:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,A Endang Widayati,,5,01/18/2025 10:56:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Dwiana Binti Yulianti,"Kami tidak berkunjung ke hutan Mangrove nya tapi berkunjung ke pantai Cengkrong yang berada beesebwrangan dengan hutan Mangrove. Pantainya bersih, pasirnya lembut, ombaknya kecil jadi aman untuk bermain. Ada beberapa warung yang menyediakan makanan khas pantai seoerti berbagai menu ikan Dan juga makanan ringan lainnya seperti pop mie. Toilet rata2 ada disetiap warung, tidak ada mushola secara umum namun tersedia di warung2 tsb dengan fasilitas yang cukup saja. Harga tiket 6rb jadi murah banget, dengan harga segitu sudah bisa menikmati keindahan pantai.",5,01/17/2025 00:12:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,yuli fitriana,,5,01/05/2025 07:13:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Anna Luthfie,,5,12/26/2024 05:20:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Adi Fahdiar,Mantap pelayanan,5,12/26/2024 01:05:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Aris Setyawan,Siiiip,5,12/11/2024 05:26:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Habib imamsyaifudin,,4,12/11/2024 04:08:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Zil Wawe,,5,11/12/2024 07:00:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,nana lukita,,5,10/08/2024 06:49:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Dymas Mahfud saputra,,5,10/07/2024 06:07:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Danang “Rizki binti” Rizkibinti,,5,10/06/2024 04:02:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,averyz seoo,"bagus tempatnya, cmn pas kesana airnya gak ada, kering+panas banget ㅠㅠ tp ada tempat neduhnya kok",4,10/05/2024 12:43:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Larasati Natalia,,5,10/02/2024 08:22:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Je je,,5,09/28/2024 10:32:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Wahyu Sugeng Riyadi,Sejuk di pagi hari,5,09/22/2024 03:16:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Seyla ananda Hestin,Tidakbterawat,1,09/17/2024 11:55:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,bayu uyap,,4,09/06/2024 14:43:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Muhibbuddin Cak,,5,09/05/2024 09:41:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,yuli green,,4,08/23/2024 05:49:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Mayo Ahmad K,👌🏻,5,08/12/2024 14:44:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,bayu cahyono,,5,07/28/2024 14:20:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Marghareta Ayu,"Pantainya masih sepi, jangan lupa beli ikan asap harga murah",5,07/27/2024 13:46:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Nasta'in Ahmad,,5,07/22/2024 10:04:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Bhisma Hedeansyah,,1,07/21/2024 14:56:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,ihsan nudin (ichan),Oke,4,07/18/2024 06:24:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Puji215 Yeni,Sangat indahh,2,07/16/2024 14:05:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,kamim muhtar,,5,07/11/2024 16:11:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Haris Mashudi,,4,07/11/2024 08:39:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Ajeng Dhira,"Pantai nya sedikit tidak terawat, lumayan sepi tapi malah enak buat take foto & video, ombaknya tenang, ada warung di pinggir pantai tp worth it buat bawa bekel, pas kesana bareng"" rombongan & makan soto rasanya bener"" kurang, kaya makan sayur asem pun msh mending sayur asem, es teh nya juga kurang banget dr segi rasa.",5,07/09/2024 08:59:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,"SMH IBS Ar Rohmah Malang, Kampus 5",,3,07/08/2024 09:51:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,tunggul laksono,,5,07/05/2024 21:41:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,timy trenggalek,Tempatnya nyaman.,5,07/02/2024 15:43:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Lukman Tamboje,,5,06/15/2024 00:39:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Dwi Wijayato,,4,06/14/2024 13:18:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Noro Kim,,1,06/04/2024 14:50:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Bekti Wibowo,,5,06/01/2024 13:48:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Sutrisno Sutrisno,,5,05/31/2024 02:52:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Diyahayu Purtintasari,Indah,4,05/23/2024 11:09:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Rudi Purwanto,Oke juga,4,05/18/2024 08:02:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Fika Khoirina,"Lokasi sejuk, rindang... Parkir luas. Toilet ada, warung ada. Ombak landai.
Buat nenda/camping recomended.",5,05/13/2024 17:17:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Bella Oktafiani,,5,05/13/2024 15:14:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Like Febriani,"Kesana pas hari jumat cuti bersama suasana sepi, saran kalau ke sini bawa topi atau kacamata karena panas..banyak spot foto yang menarik.",5,05/13/2024 13:56:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Aning Mardiana,Tempatnya indah,1,05/13/2024 01:05:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Abi Sajaroh,"Lanskapnya bagus: pantai, mangrove dan perbukitan.

Untuk sampah memang perlu perhatian khusus ya",5,05/12/2024 04:06:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Rifda Isna Hanifa,asri nyaman tiket murah,5,05/09/2024 10:43:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Putut Tejo,,1,05/09/2024 07:47:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Nanang Galek,,4,05/09/2024 07:25:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Baitul Mustopa,Pemandangannya bagus. Tempat yang pas buat menikmati akhir pekan.,5,05/08/2024 08:01:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,rahmat yulianto,,5,05/05/2024 01:51:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Yubin Ti,"Sembari bersepeda mampir ke mangrove tapi sekarang tempat ini sangat dan sangat sepi dengan pengunjung... Seharusnya bisa di promosikan lagi tempat ini, tetapi di tepi laut ini tetap ramai pengunjungnya.",5,05/01/2024 13:05:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,K.D CHANEL,,4,05/01/2024 07:28:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Cincin Cristanto,"Sejuk dan Asri, untuk refresing",5,04/23/2024 08:05:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Erina Wiji Lestari,enak pantainya ngga terlalu rame. trus banyak juga jenis makanan seafoodnya. kedeoannya mungkin kebersihan area pantai lebih ditingkatkan soalnya tidak jarang sampah yang terbawa air ke pantai,5,04/22/2024 08:54:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Jejak Lensa,Asri nyaman sejuk,4,04/20/2024 04:17:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Yuli Yuliati,,5,04/09/2024 02:08:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Anton Triwidodo,Mantap,5,03/06/2024 11:08:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,L Alvan,,5,02/28/2024 07:21:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Roni Sita Widyastuti,,5,02/25/2024 08:25:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Avratta Agung,,3,02/24/2024 16:50:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Rengga Saipul anam,,1,02/24/2024 06:28:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,sam yons,"Pantai nya sangat bersih dan terawat pengunjung nya blm terlalu ramai.
Sempat nginap di sini semalam di area camping .fasilitas nya cukup memadai cuma klo malam warung nya tutup semua jadi harus siap bekal untuk mlm hari",5,02/20/2024 05:36:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Rudi Setiyawan,,5,02/13/2024 05:07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Yossi Yossi,,4,02/10/2024 11:27:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Aurel Kipty,"Untuk acara keluarga lumayan sih, kuliner seafood murah, enak jg tp arena bermain dikit",4,02/07/2024 02:53:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Akbara Balqhia,"Enak banget buat merenung, apalagi di weekday dan hujan gerimis. I Love this place",5,02/06/2024 13:59:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Muhamad Rozikin,,4,02/02/2024 03:38:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Astrajingga Astra,,5,01/31/2024 10:44:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Arum Dewi,,5,01/25/2024 08:38:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Fajar NP,,5,01/22/2024 21:47:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Rio Aprilian,,5,01/12/2024 08:44:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Diana Prasetyawati,,5,01/11/2024 23:41:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Bagus Oktoharyanto,"Tidak terlalu ramai, cocok untuk wisata keluarga",5,01/09/2024 03:58:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Wiji Anto,,5,01/04/2024 16:10:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Agung DSK (Crab),,5,01/04/2024 10:53:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Ashari Afandi,,5,01/02/2024 05:02:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,INI KARSUM,"Bagus , sayang masih banyak sampah",4,01/01/2024 07:34:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,erif maha nugraha setyawan,,1,12/31/2023 02:28:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Cak Dikin,,5,12/30/2023 07:56:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Anava Eva,"Pantai masih asri, tp kurang perawatan. Kalo buat camping dan santai dengan keluarga bisa jd alternatif pilihan. Ngga bgtu ramai, tp ada warung di tepian pantai. Bawa tenda sama alat masak portable sungguh asik sekaliii...🥰🥳",4,12/30/2023 04:01:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Nurul Hidayati Astuti,,5,12/29/2023 07:24:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,HANIFAH DAROJAT,"Pantainya bagus, tapi kurang nyaman kalau datang siang. Sore terasa lebih nyaman",5,12/28/2023 13:56:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Muhammad Avisena,,5,12/28/2023 05:56:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,imam Syafi'i,tidak rekomindet,1,12/25/2023 10:08:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Iwan Sudarianto,,1,12/21/2023 02:09:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Keyza Yudha,"Bersih tmpatnya,nyaman,indah,keren ad jalan menuju tmpt naik perahu.",4,12/18/2023 15:03:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,DANANG SANTOSO,Tempatnya indah & nyaman dengan panorama yang alami. Akses jalan yang bagus dengan ditunjang fasilitas yang memadai mulai dari warung makan serta kebutuhan sehari-hari menjadikan pengalaman dalam berwisata menjadi sangat menyenangkan. Keren,5,12/18/2023 14:25:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,judhie cantona,,5,12/18/2023 02:02:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Yogi Subroto,"Area parkir luas
Banyak ora yang berjualan
Beberapa area kurang terawat
Toilet kurang nyaman banyak pintu yang tidak bisa di tutup",2,12/17/2023 04:52:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Bean,Beautiful view and clean,5,12/17/2023 01:48:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Ahmad Ony,,5,12/16/2023 11:55:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Aris Budi Hermawan,,3,12/13/2023 04:52:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Etik Marifah,"Enak sejuk tempat nya. Pemandangan  hijau semua..bikin adem mata,",5,12/09/2023 03:29:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Eko Sasmito,,4,12/03/2023 05:37:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,aulia Maharani,"Asri, sejuk",5,12/01/2023 22:27:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,supariono yono,"Bagus untuk mencegah Abrasi  Pantai Cengkrong,  untuk  Wisata dan  edukasi sangat Bagus,  agar waspada jembatan Wisata mangrove sudah mulai lapuk dan  mulai diadakan penggantian tiang penyangga dari Beton ,agar berhati -hati .",5,11/26/2023 07:54:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,heru prabawa,Konservasi Hutan Mangrove. Sangat cocok untuk media pembelajaran. Ayo datang di trenggalek.,4,11/22/2023 11:10:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,nurkolis lis,,4,11/21/2023 15:20:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Syakila Azzahra,,5,11/21/2023 10:23:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Marieska Indrijanti,"Pantai lumayan bersih,, ombak nya kecil,, bisa untuk mandi dan bermain,, jalan menuju lokasi sudah bagus,, toilet dan warung2 sudah tersedia,, lumayan enak buat hilangin jenuh...",5,11/16/2023 07:14:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Dinda Silvya A.,,5,11/14/2023 11:13:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Kristina Arisandi,Airnya tenang cocok untuk yg lagi healing,5,11/13/2023 12:20:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Masto Arzed,Panas sekali...,3,11/10/2023 14:04:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Muhadi Muhadi,"Hutan Mangrove lumayan bagus, namun kalau masa panas. Kurang pas. Lebih suka santai di pantainya yang dekat dengan Mangove. Apa lagi pantainya cukup bersi dari sampah.",4,11/06/2023 13:17:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,aris wibowo,sangat cocok untuk rekreasi keluarga,5,11/06/2023 10:51:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Pasya Leo,Bagus banget,5,11/04/2023 06:09:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Sanji Susanto,"Lo kepantai cengkrong wajib kesini juga
Tempat yg cocok untuk keluarga
Banyak spot foto
Pemandangan yang indah hutan mangrove
HTM murah
Parkir juga murah
Makanan n minuman jg terjangkau
Recommended lah
Lo kesini jangan",5,10/30/2023 09:56:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Zahroatun Nisak,"Bagus buat foto2, tp jalan kayunya banyak yang copot. Kesana pas musim kering sih jadi airnya ga ada",4,10/30/2023 03:48:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Oktaa28_,,4,10/27/2023 03:00:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,fitria indriyani,,5,10/24/2023 08:07:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Sheng Shae,,3,10/21/2023 13:25:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Iko Arif,,5,10/19/2023 04:05:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,RideR SFU,"Mengecewakan,banyak yg rusak",3,10/15/2023 08:28:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Fauzi Moh,,5,10/11/2023 08:42:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Pepi Happy,,5,10/11/2023 03:31:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Ardhy Pratama,,5,10/08/2023 06:01:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Luhur Hertanto,Bersih. Ke sini bagusnya sore atau pagi banget. Air laut saat pasang & seger udaranya.,5,10/06/2023 00:43:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Dedit Cahyo,,5,10/01/2023 13:10:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,Barra Dirgantara,,5,10/01/2023 10:22:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hutan Mangrove Pancer Cengkrong,arfan southcorner,👍,5,09/29/2023 11:37:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
