name,author_title,review_text,review_rating,review_datetime_utc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,indriyati listina,,5,12/29/2023 22:29:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Ryana Ulfa,Sayang sekarang sudah tidak terurus,5,11/21/2023 09:11:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,dian deni,,5,11/07/2023 05:29:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,EDITOR NOOB,Sangat bagus pemandangannya apalagi di pagi hari,5,09/28/2023 17:19:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,nadine nurma,,5,08/28/2023 11:58:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,LiyenNeoLim BeyVangyu,Sekarang tempatnya terbengkalai sayang sekali sekarang kotor dan tidak seramai dulu,5,08/03/2023 10:23:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Fidia Sukma Ayu,,3,07/16/2023 10:24:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Fifin Kusniyawati,Menakjubkan bagaikan lukisan..bagus bgt..menawan..,5,07/04/2023 06:51:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Agus Tigadua,,3,06/01/2023 05:53:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Beny G Crt,Tempat rekreasi alam yang sangat exotik dengan pemandangan gunung yg sangat mempesona...,5,05/18/2023 11:41:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,De Javasche,"Tepat di belakang rumah Om dan Tanteku
Keren masih asri dan alami",5,04/29/2023 05:47:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Lorong Koja,Sejuk dan asri,4,03/10/2023 06:01:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Ridho Ranu,,5,02/14/2023 07:02:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Nur Ikhsan,,3,02/01/2023 07:11:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Tomtom Miaw,"Wisata alam yang sangat indah ,",5,01/09/2023 16:52:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Sena 1415,,5,10/27/2022 15:55:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Sadi Moon,Kesini pas jam makan siang......persen nasi goreng sama jahe susu.....itik itik itik mantep👍👍👍👍,4,09/06/2022 07:19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,M _Jazuli,,5,08/27/2022 10:07:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,HERU SUKAMTO,"Nyaman, indah, sejuk",4,08/23/2022 05:53:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Siti Rokayah,,5,08/19/2022 01:01:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Rizka Rachmah,,5,07/08/2022 07:27:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Nobon Ndobos,Bagus tenpat wisatanya,5,07/04/2022 11:09:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,ahmad yazid,,5,07/04/2022 10:27:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Ita Lestari,,5,07/03/2022 11:08:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Ridho Elfant,,5,07/02/2022 15:39:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,AGW TV,,5,07/01/2022 12:21:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Budi Satriyono,Menyenangkan,5,06/27/2022 01:49:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Zid Comp SERVICE LAPTOP,Indah,5,06/09/2022 08:27:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Marsudi gembor,"wisata alam yang ada di desa nglebo kec suruh kab trenggalek,suasana yg sejuk dg udara pengunungan..asri alami dan banyak wahana yg bisa anda coba dan banyak menu di warung-warung yg ada di wtl anda mau bersantai sambil bernyanyi karaoke juga ada,kolam renang anak,spot selfy,monggo yg mau berwisata silahkan ke WISATA TEBING LINGGA ( WTL )",5,06/05/2022 09:28:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,deny sulistiana,Gak sengaja ke sini,4,06/02/2022 03:53:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,shomad Ali,,5,05/28/2022 16:00:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,kucing hutan Leopard Cat Hybrid (zaid zeus),,5,05/13/2022 09:49:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Wignyo Hutomo,Jalan menuju lokasi sangat baik meskipun menanjak2 cukup curam. Lokasi wisata kurang terawat tetapi tetap ada yg berjualan makanan dan ada beberapa warung dan cafe,3,04/18/2022 01:01:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Wiko Jr,Sangat indah,5,03/11/2022 10:22:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Puthut Wjy,,4,03/11/2022 07:03:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Juan Firmansyah,Lumayan buat tempat menyendiri,3,03/03/2022 09:56:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Acmad Zaini,"Mlm tahun baru, 2021-2022. Ada perayaan karawitan acara mlm tahun baru dan penyambutan Kapolsek Kec. Suruh yang baru.
Saya dan crew karawitan saya yaitu karawitan Lestari Budoyo dan Putri Lingga yang meramaikannya.",5,02/23/2022 08:11:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Ardi,,4,02/21/2022 07:59:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Jie Ono (Panjoel),"Tempat nya asik dan nyaman, pemandangan nya juga indah...",5,02/01/2022 06:20:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Artika Sukma Ainurrofiq,,3,01/26/2022 07:43:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Arip Ariptok,,5,01/26/2022 05:54:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Said Sanjaya,,5,01/21/2022 03:48:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Heru Trijono,Pemandagan bagus.... Hanya akses jalan masuk tergolong sempit utk roda 4,4,01/18/2022 08:10:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Karyani Cahyo,,4,01/16/2022 10:52:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Tiosah Amilu,,5,01/16/2022 06:51:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,qirokqonita,,5,01/06/2022 09:30:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,ideworo wibawani,"Yuhuiiii... Wisata dan budaya bersatu, aplikasi peduli lindungi juga sudah aktif. Jempol  buat warga dan pemerintah setempat.",5,01/05/2022 11:05:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Mustika Ladunni,Adem asoy,5,01/04/2022 06:33:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Arnita Setiyani,"Ada taman bermain untuk anak2, ada gazebo untuk bersantai, ada warung makanan..",5,12/28/2021 09:33:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Putra Jaya,,3,12/28/2021 07:20:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Janjang Suherli,,3,12/28/2021 00:32:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Nofie Trisniawati,,4,12/26/2021 05:08:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,IMRON NOPA SETIYA,bagus alamnya..dulu pernah buat panjat tebing. cocok untuk wisata alam,5,12/21/2021 08:41:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Yulia Qurrotun Nafi'ah,,5,12/16/2021 10:51:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,imam miftahul huda,,5,12/14/2021 12:34:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,wening tiara,,5,12/13/2021 23:33:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,putra ijen,,5,12/11/2021 23:43:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Driantin Muda Harpansa,Guuuut,5,12/07/2021 11:03:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Musisi Abrasan,Bagus,4,12/05/2021 09:22:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,MyTravel Malang 4,,4,11/29/2021 10:13:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Ahmad Munawarudin,"tujuan wisata baru di trenggalek.
tempatnya lumayan bagus. ada flying foxnya juga.",5,11/23/2021 10:46:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,GPS 139,,1,11/19/2021 11:43:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Yepi Yepi dwi,,5,11/18/2021 23:27:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,WAHYU TRIBUANA,Back to nature 😌😇❤️,5,11/16/2021 06:31:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Dwi Mahfud Sulaiman,"Pengalaman menarik, sebuah tebing berdiri tegak 90⁰",5,11/13/2021 14:06:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Fian Risdia,"Tebing Lingga merupakan sebuah tempat wisata yang terletak di desa Nglebo, kec Suruh, kab Trenggalek. Menyajikan pemandangan alam yang indah dan asri. Tiket masuk terjangkau dan ada cafe di area wisata. Recomended untuk wisata bersama keluarga.",5,11/08/2021 08:09:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Della Rahmadani,,5,11/07/2021 11:08:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Lina Dwi,,1,11/04/2021 11:30:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,mYn,,5,10/30/2021 16:55:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,eko yunianto,Asyik tempatnya. Bisa utk berkemah. Mobil bisa sampai di lokasi.,5,10/29/2021 02:29:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Tari Ueda,"Wisata tebing lingga.... keren tempatnya...bagus tebingnya... banyak spot""  ftonya.... dingin...sejuk....",5,10/26/2021 12:27:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,heri setyo,Tempat wisata yg unik.....berlatar gunung lingga dgn segudang legenda dan cerita....,4,10/24/2021 09:26:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Wong Ndeso,"Tempat nya strategis, ada aula, taman baca, kolam renang, tempat karaoke dll",5,10/19/2021 03:23:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Levina Anggi,,5,09/28/2021 10:28:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,PURWANINGSIH,,4,09/13/2021 14:00:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Achmad Suna,"Perjalanan sangat melelahkan karena beersepeda, tp sangat seru dan terbayar semua kelelahannya",5,09/13/2021 07:25:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Nardy Anfield,Wisata penghargaan,5,08/25/2021 05:07:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Faizal Triatmoko,Nice view. Ada cafe yg jualan makanan minuman juga. Keren dah,5,08/24/2021 02:37:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Nilam Aulia,,5,08/20/2021 10:57:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,al zhian,,5,08/17/2021 03:29:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Suhardhian Dwisaksana,,5,08/16/2021 15:00:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,masyudi yendra,cakep bat gaada obatt,5,08/10/2021 06:25:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Agus Riadi Fattah,Amazing!,5,08/04/2021 22:48:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,IdHa Gustyna,,4,08/04/2021 18:01:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Mahjong Tohpati,Kuweren,5,07/13/2021 07:25:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Hendrik Santoso,,5,07/11/2021 14:04:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,kenlis setyorini widowati,"Tempat lumayan bagus namun perlu dimaksimalkan pengelolaannya, contoh tempat parkir yg lbh dekat dg tempat wisata, pengelolaan taman yg lbh baik lg",4,07/03/2021 06:35:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Adi Purwito,Tempat yang sangat sejuk dan alami.... Cocok untuk wisata bersama keluarga,4,06/27/2021 16:48:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Chandra Pramadya,,4,06/25/2021 20:53:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Yudhan Dedy,,3,06/21/2021 02:53:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Marsetyoadi Nugroho,,5,06/20/2021 09:34:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Dimas RM,Bagus,3,06/19/2021 02:42:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Endra Aguz,,1,06/18/2021 10:29:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Dewi Gayatri,,5,06/17/2021 03:11:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Zaenal Fanani,,5,06/16/2021 09:11:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Deny 18999,Wisata Tebing Lingga,1,06/13/2021 05:55:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,mas aries,Asri,4,06/11/2021 19:25:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Amus Amus,,5,06/11/2021 13:22:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Lamd Super,,3,06/09/2021 15:07:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,alwi syahroni,Sangat indah dan asri.,5,06/09/2021 06:51:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Sisca Alfa,,5,06/05/2021 10:29:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Bindra Erda Hanindiawan,"Tempatnya keren, salah satu destinasi alternatif di kota trenggalek",5,05/27/2021 10:34:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Chandra Amit,,5,05/22/2021 04:01:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Rosokan Rombyok,semakin mantap,5,05/18/2021 23:50:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Rajendra faza Ahmad,,3,05/07/2021 07:24:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,eenk Arif,Mantap abis..,5,05/05/2021 09:58:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Matt Journey,"Salah satu wisata di desa Nglebo ini sudah tidak asing bagi masyarakat Trenggalek. Kami dari EJEF (East Java Ecotourism Forum) berkesempatan untuk belajar dan berbagi untuk rencana pengembangan produk wisata bersama pengelola termasuk pokdarwis di Wisata Tebing Lingga ini. Dan bulan-bulan berikutnya pada tahun ini, kami akan lebih sering lagi kesini, untuk belajar lagi. Karena desa Nglebo masuk dalam daftar Desa yang akan didampingi oleh DISPAR Trenggalek di tahun pertama ini. Semangat belajar dan berbagi untuk pejuang PARIWISATA.",5,04/29/2021 00:32:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Ayam Geprek MakMur 66,,5,04/27/2021 19:59:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,adil d3hn5,"Wisata alam, akses mudah",4,04/23/2021 05:26:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Eva Nina S,,5,04/15/2021 08:24:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,saya utari,Serem serem baguus bangett subhanallah,5,04/13/2021 03:31:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Kang Krismanto,"Sejuukkk, Asri, Menyenangkan",5,03/29/2021 10:52:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Akhmad Yani,"Gowes Sak Kuat-E menuju Tebing Linggo dengan formasi 8 Orang, kamis 25 Maret 2021.",5,03/25/2021 11:58:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Nurcahyo90,beautiful mempesona,5,03/23/2021 10:05:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,ADNAN TRANSPORT JOGJA,,5,03/18/2021 13:06:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Adnan Transport Jogja,Pemandangan yg menajubkan.batu bersisik,5,03/16/2021 09:48:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,hunny winni,Tempat yang nyaman untuk melepas penat di akhir pekan,4,03/14/2021 10:28:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,tono twins,Suasananya sejuk,5,03/11/2021 06:03:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Tanti Pratiwi,Aapcx ws 9eae1q,4,02/10/2021 03:47:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,sukma Spd,,5,01/30/2021 12:47:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Trisno Widodo,,5,01/30/2021 04:51:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Ali Mustofa,"kelestarian alam terjaga baik,  masyarakat sekitar juga peduli dg kekestarian alam tsb",4,01/23/2021 05:39:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,moch fauzi,,5,01/14/2021 10:46:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Anis Muchibah,"Tempatnya masih proses penyelesaian. Sudah lumayan bagus. Ada taman, bangunan2 ala rumah joglo dan lain2",4,01/14/2021 09:51:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Anu Grah,,3,01/14/2021 04:44:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,angga widi,👍👍,5,01/11/2021 03:31:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,llintangayup,"MasyaAllah, keren banget tempatnya! Gabakal nyesel klo liburan kesini mah. Meskipun gabanyak orang tau & sedikit-bahkan hampir gada orang dagang disana, tapi tetap mengesankan ✨👍🏻",5,01/09/2021 17:40:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Musahid Paijo,,5,01/07/2021 11:44:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisata Tebing Lingga - WTL,Dinna Rahma,,5,01/07/2021 07:04:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
