name,author_title,review_text,review_rating,review_datetime_utc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Hendy Tjah,,5,09/20/2023 00:17:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Anwarudin,,5,08/15/2023 15:10:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Lailatun Nadhiroh,"ReStu
i
S",5,08/11/2023 03:35:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,YOGA WALKER,,5,08/07/2023 12:26:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Hadi Utomo,Pemandangan alam yg sangat menawan. Kami bersama kelg sangat menikmati nyanyian alam dr gemericik suara aliran Sungai yg syahdu dipadu dg nyanyian burung2 beterbangan yg sedang mencari makan.,5,07/23/2023 14:19:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Bany Azhary,,5,07/07/2023 01:34:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,moh rejak,,5,07/06/2023 06:55:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Susiati Susiati,,4,07/06/2023 01:26:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Dwight Zul,Pelayanan bagus di suguhi dengan kearifan lokal,4,05/31/2023 11:44:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Ekohari prasetyo,sepi,5,05/17/2023 08:52:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Topan Adi Jaya,,5,04/30/2023 10:27:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Nurul Mubarokah,Asyik dan menyenangkan untuk kegiatan outbound bersama tim sekolah maupun kantor.,5,04/23/2023 17:32:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Bakrons Yond,Aku karo utes biasane ngopi rene lur,5,04/14/2023 16:18:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Regita Ananda Arlina Syah Putri,,5,02/24/2023 07:03:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Sudarti Maryoso,Tempat baru bagi yg hobby rafting...sayang berkunjung pas hujan dan sdh sore,5,02/14/2023 13:50:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Marc Van Cleempoel,,5,02/07/2023 09:48:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Mustofa Baku,Tempat wisata air WATU KANDANG yg terletak di ds. Pandean Dongko ini sangat indah dan alami,1,01/31/2023 14:50:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Dwiki Raharjo,,5,01/22/2023 21:21:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Fahrizal Choirul A,,5,01/05/2023 06:08:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Yasin Widiyarta,,5,12/25/2022 14:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Susilo Da,"Sory sy kasih bintang 2...
Tgl 25 des 2022 saya kesana .. yernyata tidak sesuai dengan harapan saya...
Belum dikelola dwngan baik...
Masih sebatas wisata alam yg dengan sedikit fasilitas..
Begitu datang .. tempat bagus.. langsung foto2, seleaai foto2 lanjut ke dalam xari gazebo.. dgn harapan mau oesan makan..
Ternyata blm ada yg jualn makan
Potensi alamnya sangat bangus bisa saya kasih bibtang 4...
Kalau didukung dgn fasilitas yg memadai dan dikelola dgn baik.. serta dilengkapi srana serta kemanan bagi pengunjung...",2,12/25/2022 06:58:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Az Zahra Aulia Rahma,,5,12/16/2022 02:47:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Ferri Ardihansah,"Destinasi wisata alam dalam pedesaan yang berada di Desa Pandean, Kecamatan Dongko, Kabupaten Trenggalek. Nikmati kesegaran dan kesejukan alam Trenggalek dengan keramahan pedesan.",5,12/09/2022 09:21:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Sipaling.tamarot,Tempatnya menyenangkan asri dan sangat nyaman,5,12/05/2022 22:45:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Santoso Ag,"Alam dan desa ini merupakan cikal bakal diri ku hidup di dunia.. Alam yg selalu asri penuh ketenangan dan setiap orang yang datang kesini meskipun waktu itu jalan menuju desa ini penuh perjuangan, namun selalu membawa kesan bagi yg mengunjungi dan pasti berkata.. Aku akan kembali lagi kesini. Desa ini membawa pesona alami dengan banyak budaya nya. Akhir2 ini desa ini menjadi viral karena dengan polesan saudara2ku dan masyarakat serta tim berhasil menggondol peringkat sebagai desa wisata. Sangat bersyukur meski desa terpencil namun sangat asri dan ngangeni ini, juga melahirkan orang2 terpandang di kota. Sukses buat desa ku desa leluhur ku.",5,12/01/2022 16:35:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Ahmad Sidiq,,5,11/28/2022 03:44:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,shofela ainun,,5,11/27/2022 11:17:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,HANGGANIS SEPTIASTUTI Puspitasari,"Bener2 takjub dengan pekandangan disini. Akses ke lokasi pun sangat mudah dicari dan dijangkau. Dari puskesmas Pandean yang lama masuk kira kira 3 km lah... Lokasi sudah berada di kanan jalan.
Kedepannya mungkin asik kalo ditambahin kaya cottage gitu, tp perlu waspada ketika musim hujan",5,11/25/2022 10:08:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Andris Sulisyanto,,5,11/17/2022 01:30:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Nuryani,,5,11/13/2022 08:00:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Aprill,tempatnya bagus dan asik,5,11/11/2022 09:03:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Quan 'in,,1,10/11/2022 14:29:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Mas Muslim,Sagat bagus,5,09/26/2022 16:03:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,yayin21,,1,09/16/2022 11:40:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Datyka 22,,5,08/23/2022 12:32:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Sukariyanto Dongko,"Sangat menyenangkan untuk wisata di watu kandang🥰bagi yg ingin foto2 view,nya sangat indah👍🤩🤩🤩Wisata watukandang terdapat Batu2 besar yg sangat menakjubkan😳😳😳#masih penasaran...datang dooonk😂😂😂✋",5,08/08/2022 05:53:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Fadry Handeco,,5,07/31/2022 06:42:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Benni Indo,,4,07/24/2022 16:12:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Chandra Amit,,4,07/24/2022 07:04:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,elendy supr,,1,07/17/2022 15:59:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,ning tyas,,5,07/13/2022 06:08:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,jin-khun channel,,5,07/13/2022 00:30:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Tatit Trisilowati,,4,07/10/2022 10:44:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Nida Fitria Nurani Putri Majid,"mau cari wisata yg asri, sejuk, ga ada polusi ? ini solusinya",5,07/10/2022 04:23:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Nafa Meilantu,,5,07/07/2022 00:29:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Rizal Rahmandha,Ini enak hawa segar,5,07/06/2022 02:47:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Nur Asiyah,,5,07/04/2022 14:57:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Raras Choirul Ihwan,"Taman wisata keluarga, monggo ber ciblon ria 😂",5,07/04/2022 04:11:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Surya Cahya,Tempat yang bagus untuk rekreasi bersama keluarga besar diakhir pekan dengan harga river tubing (arung jeram) yg sangat terjangkau mulai 35 rb per orang,5,07/03/2022 07:20:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Jhi mo,"sangat nyaman, tempat yang indah sejuk dan alami, di iringi kemricik suara air yang menentramkan jiwa👍PANDEAN IS THEBESH",5,07/02/2022 08:34:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Shofa Muttaqin,,5,06/21/2022 16:18:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Ibadillah aufa Nazuda,,5,06/19/2022 14:59:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Bayu Rimba,"Destinasi wisata yg sangat recomnd buat keluarga. Susana asri, sejuk, aliran air bersih dan jernih, ada glamping juga gasebo, tidak lupa toilet yg cukup bersih dan lumayan banyak.",5,06/19/2022 09:52:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Edi Susilo,,5,06/07/2022 09:31:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Nur Rokim,"Satu kata untuk desa wisata kita
Membanggakan",1,06/07/2022 03:35:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Wildan nur alkalisqi,Seru tapi sayang aku gak ikut jeram dung pelandakan,5,06/01/2022 03:08:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Sam Wira,"Tempat masa kecil dan baru tereskpose sekarang, semoga wisatawan dapat menikmati keindahan alam dan keramahtamahan penduduk lokal.",5,05/30/2022 13:22:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,endri99 Official,,5,05/29/2022 08:28:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Mujiono22 Samarinda,Mantaabb,5,05/24/2022 14:04:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,indira juniar,,5,05/12/2022 08:27:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Fara Fatihah,seruu track nyaa kece😍😎,5,05/06/2022 15:48:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,cupleace Qtong,Menyenangkan dan menantang,5,05/05/2022 12:14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Indah Susanti,"Kaget n takjub sih awalnya waktu tau di desaku ada Wisata ini (maklum dah lama ngk pulang)
Sungai di sini jernih banget, airnya juga segar n dingin, rame untuk river tubingnya, harus pesan dulu,
Blm nyobain sih krn bawa krucil.

Next klo pul ke desa lagi harus nyobain",5,03/03/2022 06:18:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Dicky Yucha,Lokasinya dekat jalan raya & jalurnya mantabs gaessss,5,02/27/2022 14:35:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,id.99 “HADI”,,5,02/27/2022 14:27:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,KENCUL CHANNEL,"Joshhhhh gaesssss,,, mantabz jiwa mempesonah tracknya",5,02/27/2022 14:24:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,gubuGSudra entertainment,,5,02/04/2022 14:04:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Dwi Wijayato,,5,01/27/2022 11:57:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Guntur Wicaksono Sigit,"tenpat yg fantastis untuk uji adrenalin di sungai sambil ber-tubing ria, makanannya enak dan yg terbaik adalah sambutan tuan rumah yg top markotop, sukses selalu untuk teman2 Pokdarwis Dewi Arum Pulosari Pandean",5,12/31/2021 12:11:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,mas rois,Wisata alam yg menantang,5,12/14/2021 09:58:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,abraham amrullah,Menyenangkan n bagus...,5,11/06/2021 14:36:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Maz JE CHANEL,,5,10/30/2021 14:13:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,ADNAN AHYA,,4,10/18/2021 07:16:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Lailatul Mustahfidhoh,Good view makes good mood.,5,10/17/2021 02:57:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,bambang supriyadi,Nice river tubing spot,5,07/02/2021 00:38:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Ardito Ryan,"Lokasi river tubing yg sangat di rekomendasikan untuk berwisata
Dengan suasana alam yg masih asri, tempat yang bersih, serta kegiatan seni dan budaya jawa masih di pertahankan di desa wisata ini. Hal tersebut akan kita jumpai saat kita melakukan perjalanan wisata ke river tubing Desa Pandean. Sepanjang perjalanan menuju lokasi river tubing, kita akan di suguhi pesona pemandangan alam yg luar biasa indah.",5,05/30/2021 10:19:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,ririn setyo,Tempat eksotis untuk melapas lelah dengan  river tubing dan bermain aoir,5,04/07/2021 14:20:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMAN WATU KANDANG,Arie nabhan,"Taman watu kandang pandean dongko,mantap jiwah,mempesonah,istimewah...👍👍👍",5,04/07/2021 14:18:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
