review_text,review_rating
wisata tebing lingga keren tempatnyabagus tebingnya banyak spot ftonya dinginsejuk,5
tempat wisata yg unikberlatar gunung lingga dgn segudang legenda dan cerita,4
tempat nya strategis ada aula taman baca kolam renang tempat karaoke dll,5
perjalanan sangat melelahkan karena beersepeda tp sangat seru dan terbayar semua kelelahannya,5
wisata penghargaan,5
nice view ada cafe yg jualan makanan minuman juga keren dah,5
cakep bat gaada obatt,5
amazing,5
kuweren,5
tempat lumayan bagus namun perlu dimaksimalkan pengelolaannya contoh tempat parkir yg lbh dekat dg tempat wisata pengelolaan taman yg lbh baik lg,4
tempat yang sangat sejuk dan alami cocok untuk wisata bersama keluarga,4
bagus,3
wisata tebing lingga,1
asri,4
sangat indah dan asri,5
tempatnya keren salah satu destinasi alternatif di kota trenggalek,5
semakin mantap,5
mantap abis,5
salah satu wisata di desa nglebo ini sudah tidak asing bagi masyarakat trenggalek kami dari ejef east java ecotourism forum berkesempatan untuk belajar dan berbagi untuk rencana pengembangan produk wisata bersama pengelola termasuk pokdarwis di wisata tebing lingga ini dan bulanbulan berikutnya pada tahun ini kami akan lebih sering lagi kesini untuk belajar lagi karena desa nglebo masuk dalam daftar desa yang akan didampingi oleh dispar trenggalek di tahun pertama ini semangat belajar dan berbagi untuk pejuang pariwisata,5
wisata alam akses mudah,4
serem serem baguus bangett subhanallah,5
sejuukkk asri menyenangkan,5
gowes sak kuate menuju tebing linggo dengan formasi orang kamis maret,5
beautiful mempesona,5
pemandangan yg menajubkanbatu bersisik,5
tempat yang nyaman untuk melepas penat di akhir pekan,4
suasananya sejuk,5
aapcx ws eaeq,4
kelestarian alam terjaga baik masyarakat sekitar juga peduli dg kekestarian alam tsb,4
tempatnya masih proses penyelesaian sudah lumayan bagus ada taman bangunan ala rumah joglo dan lain,4
masyaallah keren banget tempatnya gabakal nyesel klo liburan kesini mah meskipun gabanyak orang tau sedikitbahkan hampir gada orang dagang disana tapi tetap mengesankan,5
kondisi ok spot selpinya siip,5
seru dan syahdu,4
recommended buat orang yg ingin ke grand canyon versi litenya,5
menakjubkan,5
mantab,5
mensyukuri nekmat dan keagungan yang maha pencipta di samping menambah income daerah setempat good tingkatkan keramahan pelayanan mungkin juga bisa di tambah wilayah agro wisatasebagai wisata edukasi pertanian unggulan,5
tempat yang indah,5
indah yaman yantei bersama keluarga joss,5
wisata alam,5
bargaining konsolidasi koordinasi itu bahasa organisasi yang selangit lakukan di wtlmenikmati indahnya panorama wtl akan bikin mudah menyamakan visi bersamaand goals serasa di depan mata,5
lumayan untuk piknik tipis spot photo yg keren,5
tempat yang cocok untuk berlibur karena setrategis dan masih alami dan sangat nyaman sekali,5
lumayan bagus untuk rintisan desa wisata,3
sejuk,5
wisata alam yang menyuguhkan pesona tebing yang tinggi dan hampir tegak lurus,3
masih tahap pembangunan,5
berkah rezeki,5
sejuk pemandangan indah tentunya bersih n aman karena prokesnya ketat,5
tempatnya masih alami ada tempat bermain ank jg musolah ada warung jg ada toilet lumayan bersih utk harga tiket sebelum masa pandemi saya tdk tau brp tp semasa pandemi seperti ini kita masuk hrs beli masker seharga utk parkir mobil kurang begitu luas hrga parkir mbl jalan menuju lokasi tidak sulit sinyal tdk terjangkau tp disediakan wifi jam,4
tempatnya agak kecil suhu tidak begitu dingin bahkan cenderung panas parkir mobil rp padahal di mloko sewu semalaman cuma rp tiket masuk tidak ada tetapi diharuskan beli masker rporang warung ada toilet ada dan bersih mushola ada sayang sinyal seluler sulit kalau mau beli sambungan wifi rp flying fox ada harga sewa agak mahal rp,3
lumayan,5
amazing subhanallah great menakjubkan,5
suwejuk,5
bintang aja ya view nya memang bagus area wisata nya lumayanhanya parkir mobilnya yang kurang,3
salah satu tempat yang bagus untuk para pesepeda yang menyukai tanjakan,5
mantap,5
lokasi mudah dijangkau tempatnya nyaman dan luas signyal bagus ada wifi juga layanan ramah,5
tempat yang eksotis,5
enak tuk nyantai,5
tempat nyaman untuk back to nature,5
masih alami view nya,4
bagus trmpatnya asri dan sejuk bersih cocok banget buat liburan keluarga,5
fasilitas kurang lengkap tapi menyenangkan semoga lebih baik lagi,4
tempatnya bagus,5
nice view tapi kurang sarpras,3
tempat yang super alamibagus pemandangannya indahbersih,5
unik,4
wahana permainan kiranh,4
kami akan terus berusaha menyugguhkan yg terbaik untuk anda,5
tempat wisata yang lagi hits di trenggalek sebentar lagi akan dibangun kolam renang pemandian dan glamping agak hatihati saja untuk menuju ke lokasi ini kalau dari kota trenggalek agak rawan karena harus belok ke kanan di jalur tikungan jalan besar arah pacitan sementara dari atas kendaraan yang turun agak kencang dan meliuk tajam dari pihak pengelola kalau juga diperhatikan safety pengunjung di jalan ini ketika menyeberang mudahmudahan makin ramai pengunjungnya,5
indah,5
tempatnya bersih n menyenangkan,5
indah kyk di bromo tempatnya bersih nyaman ada hiburannya jugapanitia yg nunggu di sana juga sopan semoga besukbisa singgah ke sana kmbli,5
ok ok ajah,4
lumyanlah buat piknik tipisga jauh jg dr trnggalek kotasmoga kedepannya makin berkmbang,4
tidak sesuai ekspektasi,1
keren,5
saya pernah kesini,5
tempat wisata terbaru di kabupaten trenggalek kecamatan suruhdesa nglebo rasakan sensasi pemandangan yang luar biasa,5
unik dan menariksangat cucok bagi pegiat panjat tebing climber dg catatan selama ada ijin khusus dari pemerintah setempat dikarenakan sdh pnh ada accident duluna namun yg utama dan perlu diperhatikan adalah minimna tempat sampah dan toilet di tebing bawah biar para wisatawan tidak naik turun hanya untuk ke toilet,5
saya sangat senang berada di wtl karena tempatnya sangat asri,5
top,4
bagus banget,4
