review_text,review_rating
saya mengunjungi pantai ini waktu weekend dan waktu saya kesini pantainya lumayan ramai harga masuk ke pantai ini juga lumayan murah untuk kebersihan pantai lumayan bersih meskipun banyak pengunjung airnya bersih sangat segar untuk berenang disana disekitaran pantai banyak juga pedagang dan untuk toiletnya sangat banyak dengan tarif yang bervariasi mulai dari hingga,5
tempat nya baguss pantai nya bersih sejuk ada kapalnya dan banana both untuk harga naik kapalnya per orang,5
indah banget,5
suka dengan pantai disini ada spot sepi di pojokan sebelah barat untuk menikmati ketenangan dan berfoto ria sangat recommend,4
pantai yg sangat indahmaknanya pun cukup ramah dikantong,5
apa boleh buat ngecamp,5
mantai yagesya,5
pantai yang rekomendasi buat healing tempat bersih pemandangan bagus,5
keren,5
pantai karanggongso salah satu pantai terpopuler di trenggalek menawarkan wisata perahu dan banana boat pantainya bersebelahan dengan pantai simbaronce akses cukup mudah via jls dengan view yang sangat indah di jalan lintas selatan,5
tempatnya indah ramai bayar nyapu murah ombaknya besar besar,5
pertama ke pantai selatan yaa ke karanggongso pantai kecil yang ramai pengunjung ombak kecil silih berganti karna memang letanknya di apit daratan yang melengkung seperti guruf u jadi ombak besar terhalang ke daratan recomend banget untuk renang mancing atau sekedar jalanjalan di bibir pantai,5
htm untk dewasa rb anak rb parkir mobil rb motor rb pantainya bersih terbagi jadi lokasi yg satu pasir putih bisa naik perahu satu perahu rbuan ada banana boat juga dipinggir pantai bisa digunakan untuk berenang namun tetap dalam pantauan dan tidak boleh jauh dari bibir pantaiwarung sangat banyak dilokasi dan menyediakan toilet berbayarcocok untuk keluarga maupun rombongan bisa gelar tikar untuk sekedar santai menikmati lautan skaligus untuk makan bersama,5
sangat bagus,5
yang pasti kalo weekend full rame bgt wkwkwk,4
pantai nya bagus ada wahana banana boat dan naik perahu,5
tempat menyenangkan,5
pelayanan di pantai karanggongso menurut saya kurang baik dan kebersihan serta parkir perlu di perbaiki,1
sangat istimewaaaaa,5
wisata yang gk ada loket masuk nya alias gratiss hihihi,5
pantai yang indah dan sangat nyaman untuk naik kapal dan bermainan banana untuk tiket masuk cukup murah banyak itupun jadi satu ndengan pantai simbaronce untuk naik kapal orang kapal disi orang dan kalau banana orang diisi orang untuk bus mini atau kecil bisa langsung parkir di depan pantai karanggongso pas kalau bus besar biasanya di arahkan untuk parkir di simbaronce banyak yang jual makanan dan minuman dan kamar mandi yang banyak jadi sangat aman,5
pantai yang ramah untuk liburan keluarga,5
pantainya bagusairnya benar jernihpemandangan sekitarnya jg gk kalah bagusada wahana air seperti banana boat dan juga kapal penumpang biasa bagi yang takut digelimpangin di laut kalo naik banana boattapi tetap safety karena setiap penumpang dipakaikan pelampungada banyak penjual baju serta makanan lainnya,5
pemandangan bagus ramai pengunjung,5
pantainya sangat bersih dan orangnya ramahramah apalagi viewnya sangat memanjakan mata,5
seru aja tempat pasirnyaaplg klo mau naik perahu banana boathrs pintar nawar,4
hr libur tll ramaikita org byr rb ga asiik trllu byk warungdan kapal sewa sehingga anak mau berenang tmpatnha dikit,5
maasyaaallah indah sekali hanya saja masih banyak yang buang sampah sembarangan sewa tikar rb saja favorit beli udang asam manis diwarung dua putra minta dicampur telur enak bangett baiknya datang pagi sekali pas weekday biar ga terlalu ramai,5
rekom buat liburan keluarga bisa menikmati suasana pantai ada wahana banana boat dan perahu banyak yg jual oleh ikan asap dan ikan segar,5
tempat wisata di daerah trenggalek dengan tiket masuk rp kita bisa naik perahu dan banana boot,5
ramai saat liburan,5
pantai lumayan dangkal bisa buat main dan ombaknya tidak tinggi cukup aman untuk main air namun harus tetap waspada karena banyak karang,4
ombaknya bisa mementalkan serta menyeret massa tubuhq,4
apakah setiap hari buka,1
sampah plastik bertebaran semoga ke depan kebersihan lebih diperhatikan oleh dinas terkaii sembari ada aturan yg ditegakkan utk pengunjung,1
pemandangannya indahadanya jls menambah kemudahan akses menuju lokasi tetap jaga kebersihan dan kealamiannyatmbh maju,5
salah satu destinasi unggulan di jawa timur pantainya bersih wahana permainan air banyak dan banyak menyediakan jajanan laut khas pantai selatan trenggalek,5
bintang yg bicara,5
bagusss bgt,5
indah,5
indah dan bersih,5
pantai yang indah dan tidak terasa lengket panasnya akses jalanan juga sdh nyaman,5
pantai yang pemandangan nya cantik,4
pantai yang bersih dan indah,5
mantap,3
omba besar gak bisa maen air santai,3
sdh kotor pasir sdh enggak putih lebih ke lumpur,4
tempat yg rekomended untuk berlibur jika musim durian sangat murah,4
pantainya indah nyaman,5
suka sama pantainya gakala bagus juga fiunya gila masyaallah,5
orenek fee ne sopir elfrausah ronomales nyang pantai liane ae seng simbiosis mutualisme,1
tempat yg sangat nyaman untuk rekreasi air bersih tdk terlalu besar ombaknya aman dehh petugas ramah tiket masuk murah wahana benana bout sangat mengasyikkan petugasnya juga ramah dan sabar,5
kesini sekitar tahun lalu enak banget ada banana boat nya pantainya bersih dan rame banget,5
pantai pasir putih yang bersih dan ombak relatif kecil,5
apakah bisa mancing di sana,4
tiket rb per orang kesana pas tahun baru jadi rame banget full manusia parkirnya jga susah klo pas liburan ada wahana perahu jga rb per orang kalo mau kesana mending lewat jls pantai gemah lurus terus drpd lewat prigi jalannya lebih halus dan cepet menurutku,4
mantab bagus banyak permainannya,5
asri sejuk,5
pantai di sini lumayan indah panoramanya tambah siang tambah sippp tempat parkirnya luass dan harga serta rasa makanan di sini sesuai standart wisata lokal,4
pantainya cantik masyaa allah subhanallah tidak hentinya kagum dg ciptaan allah kita bisa sewa perahu atau banana boot dg harga terjangkau lalu keliling ke bbrp spot menarik toilet sangat bersih toppp ada wisata belanja rumah makan dan jual ikan asap,5
lumayan untuk healing melepas kepenatan bekerja,4
cocok untuk wisata kluarga di akhir tahunjlnya juga bagus,5
nice beach,5
masya allahke pantai pasir putih karanggongso untuk berlibur pantai dg deburan ombak air laut yg jernih serta pemandangan yg menakjubkan membuat mata hati pikiran kembali jernih stlah disibukkan dg aktivitas,5
banyak pengunjuk yang jorok buang sampah sembarangan perlu diperbanyak tempat sampah kasih denda buat pengunjung yg jorok,3
holiday bareng keluarga,4
pantainya bagus rame ada beberapa pohon di bibir pantai jadi lumayan teduh,5
pantai yang aman banget buat bermain mandi dipantai,5
pantainya cukup bersih daripada sebelumsebelumnya seperti biasa ada biaya untuk tiket masuk dan parkir banyak penjual makanan dan minuman di sekitar area kalau di tempat wisata harga yang ditawarkan pasti sudah cukup mahal,5
pemandangannya bagus dengan ombak yang tenang banyak juga pepohonan yang rindang bisa sewa perahu untuk menikmati pemandangan dilautan harga sewa perahu juga terjangkau cocok untuk tempat wisata dengan keluarga ataupun teman,5
rumah saya,5
tempatnya indahhh,5
pantainya sejuk banyak pepohonan rindang pemandangannya bagus ombaknya tenang jadi ada persewaan perahu besar bagi yang berlibur bersama rombongan senang sekali bisa mengarungi lautan dengan perahu sembari menikmati keindahan pemandangan pantai yang dikelilingi gunung harga sewa perahu juga relatif terjangkau,5
tempatnya bagus dg kombinasi perbukitan menambah keindahan pantai,4
padat pengunjungnya sehingga dapat tempat parkir bus cukup jauh menu makanan yang rekomendasi disini ikan asap ada wisata perahu dan banana boat,5
menurut saya pantai nya bagus dan ombak pantai tidak terlalu pasang jadinya ombak nya kecil yang paling aku suka adalah pemandangan yang sangat bagus dan banyak kamar mandi jadi gak usah mengantri,5
indah sekali,5
pantai bagus cuman kurang terjaga kebersihannya banyak sampah berserakan ayo sama kita jaga dengan buang sampah pada tempatnya,4
kecewa berat niat ngasi kejutan orang ke pantai karanggongso ga ketemu orang nya gara banner yg di pasang petugas ternyata ngarahnya ke simbaronce,1
rapi pantainya,5
pantainya indah bersih dan nyaman buat liburan,5
fasilitas lumayan lengkap parkir luas pelayanan ramah savety,5
pantainya bagus tapi pastikan datang ketika pasang ya soalnya kalau surut pantainya berbatu jadi ga kena air pantai selatan tapi ngga begitu kencang ombaknya karena kehalang bukitbukit bagus kudu kesini buat healing,5
pantainya bersih sewa prahu orang rbalhamdulillah dapat harga murah,5
sip,5
pantainya bersih,5
seru menarik buat me time sma keluarga,3
sangat bagus dan indah sekali pemandangan nya,5
baguuuuuussss bangeeeeet dari fotoku udah kelihatankan guys bisa buat foto foto cantik hehe ada naik perahu juga rb an rombongan sama bananan bot nya aku gk sempet naik karna cuaca puanas dan gk bawa bju ganti gengs,5
sampai disana pas lagi mendung pasirnya bukan pasir putih sering ketemu sampah plastik yang keseret ombak biaya masuk k bisa naik kapal korang worth to try bebatuan besar karang banyak bulu babi di sela lubangnya semoga pihak pengelola pantai lebih memperhatikan kebersihan pantai karanggongso,3
di lihat d gogle tdk d pungut tiket ternyata ada tiket per orang rb tambah kebersihan rb belum lagi parkirnya pantai banyak pengunjung tampak kotor,4
pemandangan baguss banget,4
bila hari libur datanglah pagi sebelum jam agar parkir mobilnya relatif mudah pantainya yg pasir putih relatif bersih sepertinya penduduk lokal punya kesadaran tentang pemeliharaan kebersihan dan mereka cukup ramah pada pengunjung sarana dan prasarana wisata pantainya cukup bagus dengan penyewaan perahu dan banana boatnya setelah mandi laut lalu bilas mandi air tawar juga murah hanya rp,5
tempatnya sejuk airnya agak asin kamar mandinya juga bersih tapi aku bingung musholanya dimana salam dari mojokerto,5
makanan semua murah pantai bersih ombak tenang,5
one of the must go destination in trenggalek a beach with white sand is locals favorite its save for swimming on the shore only the parking lot is not that large,4
pantainya kotor pas pertemuan sungai laut dan aliran toilet,2
tempat yang sangat indah,5
tempat bersih dan apik,5
pantai karanggongso atau pantai pasir putih trenggalek adalah sebuah pantai pasir putih indah yang berada di kecamatan watulimo kabupaten trenggalek jawa timur pantai karanggongso terletak km dari pantai prigi yang terkenal dengan pasir putihnya ombak dipantai ini relative tenang sehingga sangat cocok untuk berenang dan mandi disepanjang pantai tumbuh rimbun pohonpohon yang menambah sejuk udara pantai disiang hari di seberang jalan di sepanjang pantai tersedia beberapa restoran dan warung kecil yang menyajikan bermacammacam makanan dan minuman nusantara tersedia berbagai masakan seafood serta aneka makanan kecil khas trenggalek suasana kian sejuk oleh embusan semilir angin laut keindahan terumbu karang di dasar laut menjadi suguhan yang bisa dinikmati sembari berenangpandangan mata akan terpuaskan oleh kemolekan tekstur perbukitan yang mengelilingi kawasan pantai suasana pantai kian memikat kala malam tiba ratusan lampu kapal nelayan bertebaran di hamparan lautan bagaikan pesta lampion kerlapkerlip bintang dan cahaya bulan yang memantul dari permukaan laut menambah keindahan suasana para wisatawan bisa menikmatinya hingga dini hari,5
utk ayunan dan jembatan ternyata tdk di lokasi yg sama bila di tempat saya adanya kapal dan banana boat di tempat saya ini ombak nya aman utk bermain utk kapal dan banan boat harga sekitar k keatasgrup,4
pantai yg cocok untuk liburan dengan keluarga ombaknya juga tidak terlalu besar,5
bersih bagus,4
never forget,5
htm korg parkir r k pasirnya gak putih yaa cm disini paling enak ombaknya flat jd lebih aman buat anak main air krn posisi spt diteluk dikelilingi pulau kecil indah banget view nya sewa perahu start harga k banana boat korg makanan tergolong murah utk tempat wisata,4
kesini trakhir pas bulan puasa tahun seperti pantai pribadi karena tidak ada pengunjung lain banyak warung yang tutup tapi ada beberapa yang buka juga jalan menuju kesini lumayan rusak tapi seletah melewati pantai prigi jalan nya baru mulai enak dan sangat lebar,5
berteman hati,5
salah satu pantai pasir putih di trenggalek yang memiliki view bagus htm dan parkir mobil jalan aspal sudah mulus menuju pantai dari trenggalek,5
pantainya kotor dan tidak terkelola dgn baik,2
bersih,5
pantai karanggongso,5
belum bisa move on dr tempat ini,5
harga tiket k per orang parkir mobil k pantai lumayan bersih,5
andalan keluarga pas pengen liburan,5
lokasi yg nyaman untuk wisata keluarga,5
indah bila musimnya tepat,5
jalan pantai selatan dalam proses pembangunan,3
laut yang aman buat renang,4
jos,5
puas berkeliling naik perahu,5
tempatnya nyaman utk anak anak,5
joozz,1
urip iku koyo kopi yen ndak iso nikmati rasane panggah pait,5
ketika saya mengunjungi pantai ini tempatnya bersih dari sampah kita dapat menikmati pemandangan yang indah dengan duduk bersantai di kursi dan juga gazebo yang sudah disediakan namun untuk fasilitas toilet umum jumlahnya masih kurang karena saat saya berkunjung saya hanya menemukan toilet wanita dan toilet pria untuk para muslim disediakan juga tempat sholat yang dapat mencakup sekitar orang,4
lokasinya enak untuk bersantai ombaknya tenang ada pasar ikan cocok untuk belanja lengkap ada mushola dan toilet jadi tak perlu khawatir pingin makan dan minuman juga ada warung terdapat kapal yang berjejer tapi gak tau itu punya nelayan apa emang disewakan ada wahana banana boat juga ternyata,5
yang suka wahana air wajib keksini sih banana boat ada mandi di pantai oke ombaknya pas buat seruan,5
pantainya dinginn sejukk enakk banget pantai pasir putih karanggongso walaupun banyak perahu nelayan nya tapi tetep cukup nyaman koo jalan menuju pantai gabegitu susa kaya pantai lain htm free soalnya aku dateng pas malam hihi,5
refreshingmehilangkan kpenatan aktivitas,4
seru pantai e bersih pemandangan e subhanallah,4
indah,5
pantai karang gongso dan pantai simbaronce membentang hamparan pasir putih yang lembut ombak tidak terlalu besar aman untuk anak anak bahkan balita kapal kapal nelayan menambah nuansa laut yang kuat si sepanjang pantai banyak ditemukan anakan kepiting yang sangat lincah mau rebahan dipantai takut kotor banyak yang menyediakan alas ngampar dengan sewa sepuluh ribu rupiah pakai sepuasnya sepanjang hari berjajar banyak kios yang menyajikan makanan has pantai dengan menu utama hasil laut aneka ikan dan sotong dengan harga terjangkau boleh dibawa pulang hehe badan lengket setelah berendam air laut silakan bilas air tawar di kamarmandi yang tersedia dengan sewa pakai yang murah pakai air sepuasnya mau tidur di kamarmandi juga boleh hahaha,5
tempat rekreasi keluarga,5
vitaminsea karanggongsotrenggalekjatim,5
pasirnya putih luas ombaknya tidak begitu besar shg aman bagi anak banyak penjual ikan buah durian buah manggis petai untuk oleh,5
