review_text,review_rating
salah satu alternatif kalau nggak mau renang di jwalita tempat nya sedang kolam renang dewasa ukuran meter ada kolam renang untuk anak juga fasilitas lain seperti tempat pembilasan kantin loker juga ada bisa sewa atau beli peralatan renang tempat lumayan ramai terutama kalau weekend pagi tempatnya juga asri ada taman kecil disekeliling kolam,5
tempat renang yang bagus,5
masjid syeh musa tengah kota pinggir sawah akses jalan mudah jalur propinsi jawa timur lengkap dengan infrastruktur pelayanan dan kegiatan kajian seminggu penuh,5
tolong utk ph kaporitnya dikurangin yg biasa gpke kacamata renang mata jdi merah semoga semuaa dari tempat dan petugas makin kesini makin lebih baik lagiiiiyyyyy,3
lokasi cukup sulit untuk ditemukan apalagi tanpa maps kondisi di dalam kolam renang cukup berdesakan kaporit air lumayan tinggi disarankan untuk memakai kacamata renang,4
lumayan kolam renang murah deket rumah,5
rekomended,5
pemandanganny bagus,5
kolam renang bersih dan tidak mengandung banyak kaporit tempat nyaman dan teduh menjual beraneka jajanan jika anda tidak punya peralatan berenang maka jangan khawatir karena disana disewakan kacamata renang papan renang,5
saya lagi renang di tegur katanya kalo pakai baju biasa gak boleh harus baju renang kenapa mohon penjelasanya,1
suka,5
bagus,4
tolong kaporitnya di kurangi atau gak usah pake kaporit katanya gak pake kaporit mana orang jelas itu banyak bgt kaporitnya bikin badan kayak melepuh di muka rusak,1
yg jaga kantin brisik bgt jadi ga nyaman,1
tempat bersih tertata dan cukup menarik,4
tempatnya bagus kamar mandinya oke tp airnya makin lengket,4
kadang bersih kadang kotor,4
saya sangat suka dengan kolam renang banyu biru anak saya senang sekali berenang disana,5
tolong kaporit di kurangi seperti dulu sekarang banyak sekali kaporitnya,3
lumayan,5
overall untuk harga tiket masuk termasuk murah cuma untuk kebersihan kamar ganti tolong di perhatikan lagi,4
tiket mahalanakdewasa sama ribu per orang,3
minggu yg indah,3
asik,5
tempat ramai harga oke layanan oke fasilitas cukup untuk harga segitu,4
i like to swim here because the water is clean and the place is nice,4
airnya keruh tidak jernihsaya renang disini badan saya jadi gatal gatal kayak melepuh gitu ga cocok sama namanya banyu biru banyunya aja warna hijau kayak keruh gtu tolong tingkatkan lagi,1
tidak jauh dari rumah dan murah,4
lumayan,4
tempat nyaman air jernih kolam wc dan kamar mandi bersih harga tiket pas kurang keramahan penjaganya,4
nyaman menghabiskan waktu bersama keluarga,5
bagus,5
vibes nya chill banget seru kalo sore kesini bareng tementemen wc km bersih dan nyaman kolam nya cuma dua buat dewasa sm anak cocok banget buat latihan renang,3
mahaallll tempat g sesuai harganyaa,2
apakah musim sekarang ini masih buka kolam renangnya,4
masih baru,5
rumahku sendiri,5
lumayan bagus lah untuk latihan renang walau kedalaman cuma macam,4
petugas loketnya gk ramahgk ditanya dulu berapa orang lgsg main ngitung ajamasak cuma mau nganterin anak beli tiket doang gk bolehharus ikut beli tiket jugaklu gk suruh tunggu diluar padahal aq juga gk mau nunggu disitucuma mau beliin tiketmau mastikan anak sudah masuk abis itu pulangmohon lebih ramah kepada pengunjung,3
sayangnya gxada persewaan pelampung dll gxada fasilitas variasi permainan air untuk anak cuma karena masih baru jadi masih cukup bersih,4
lumayan lah buat anak masih baru jadi masih terawat,4
sangat menarik,5
bagus airnya jernih gak berkaporit,4
