review_text,review_rating
enak pantainya ngga terlalu rame trus banyak juga jenis makanan seafoodnya kedeoannya mungkin kebersihan area pantai lebih ditingkatkan soalnya tidak jarang sampah yang terbawa air ke pantai,5
asri nyaman sejuk,4
mantap,5
pantai nya sangat bersih dan terawat pengunjung nya blm terlalu ramai sempat nginap di sini semalam di area camping fasilitas nya cukup memadai cuma klo malam warung nya tutup semua jadi harus siap bekal untuk mlm hari,5
untuk acara keluarga lumayan sih kuliner seafood murah enak jg tp arena bermain dikit,4
enak banget buat merenung apalagi di weekday dan hujan gerimis i love this place,5
tidak terlalu ramai cocok untuk wisata keluarga,5
bagus sayang masih banyak sampah,4
pantai masih asri tp kurang perawatan kalo buat camping dan santai dengan keluarga bisa jd alternatif pilihan ngga bgtu ramai tp ada warung di tepian pantai bawa tenda sama alat masak portable sungguh asik sekaliii,4
pantainya bagus tapi kurang nyaman kalau datang siang sore terasa lebih nyaman,5
tidak rekomindet,1
bersih tmpatnyanyamanindahkeren ad jalan menuju tmpt naik perahu,4
tempatnya indah nyaman dengan panorama yang alami akses jalan yang bagus dengan ditunjang fasilitas yang memadai mulai dari warung makan serta kebutuhan seharihari menjadikan pengalaman dalam berwisata menjadi sangat menyenangkan keren,5
area parkir luas banyak ora yang berjualan beberapa area kurang terawat toilet kurang nyaman banyak pintu yang tidak bisa di tutup,2
beautiful view and clean,5
enak sejuk tempat nya pemandangan hijau semuabikin adem mata,5
asri sejuk,5
bagus untuk mencegah abrasi pantai cengkrong untuk wisata dan edukasi sangat bagus agar waspada jembatan wisata mangrove sudah mulai lapuk dan mulai diadakan penggantian tiang penyangga dari beton agar berhati hati,5
konservasi hutan mangrove sangat cocok untuk media pembelajaran ayo datang di trenggalek,4
pantai lumayan bersih ombak nya kecil bisa untuk mandi dan bermain jalan menuju lokasi sudah bagus toilet dan warung sudah tersedia lumayan enak buat hilangin jenuh,5
airnya tenang cocok untuk yg lagi healing,5
panas sekali,3
hutan mangrove lumayan bagus namun kalau masa panas kurang pas lebih suka santai di pantainya yang dekat dengan mangove apa lagi pantainya cukup bersi dari sampah,4
sangat cocok untuk rekreasi keluarga,5
bagus banget,5
lo kepantai cengkrong wajib kesini juga tempat yg cocok untuk keluarga banyak spot foto pemandangan yang indah hutan mangrove htm murah parkir juga murah makanan n minuman jg terjangkau recommended lah lo kesini jangan,5
bagus buat foto tp jalan kayunya banyak yang copot kesana pas musim kering sih jadi airnya ga ada,4
mengecewakanbanyak yg rusak,3
bersih ke sini bagusnya sore atau pagi banget air laut saat pasang seger udaranya,5
venue berfoto ditengah hamparan hutan bakau perlu memakai penutup kepala sepert topi dan sebagainya karena tidak ada awning hanya beberapa gubuk kecil untuk pengunjung ditengahnya,3
berkunjung ke lokasi tgl september jembatan rusak belum diperbaiki dan ada beberapa titik kerusakan yg masih dalam perbaikan,5
mantapspot mancing jos,5
view nya cakep banget namun rutenya satu jalur yang tidak menyambung satu sama lain cocok untuk rekreasi keluarga,5
tempat cukup bagus,4
lumayan,4
bagus untuk keluarga,5
its a very good place,5
tempatnya bagus cuman banyak jalan yang rusak,4
hutannya sejuk bangetcagar alam yg indahedukatif sekali unyuk anak bentangan kehijauan yg memanjakan mata,4
lumayan lah kl untuk foto,4
beautiful,5
sabtu tgl april jam pagi sy kesini parkir motor k tiket masuk k per orang dann aku kecewa masuk sini karena apa jembatan sedang dalam perbaikan kalau emang sedang perbaikan kenapa dibuka kenapa ditarik tiket masuk alhasil gk bisa keliling hutan mangrove cuma sebatas jalan lurus doang ngikutin jembatan kayu eh taunya putus jembatannya padahal pengen banget foto di pinggir sungai laut jembatan yg baru dipasang desain kayunya juga beda sama yg dulu bagusan yg dulu banyak spot foto yg tidak alami tulisan love dll bikin view jadi tidak asri gini nih musuh orang indo view bagusan dikit gk lama muncul tulisan lovean cat warna warni yg bikin pemandangan gk alami beda sama orang luar ngasih cat tembok rumahpun gk ngasal disesuaikan sama kondisi lingkungan sekitar akses kesini gk sulit bisa ditempuh motor mobil sempat kebablasan mau ke hutan ini keterusan sampai jembatan cengkrong tapi bagus viewnya pohon kanan kiri rindang ada view bukit didepan mata yang mau kesini mending tunggu tahun depan ajalah tunggu dulu jembatannya bener jadi jangan lupa buang sampah ditempatnya yaa jaga kebersihan dimanapun tempatnya kalau bukan kita yg menjaga lingkungan siapa lagi,3
tempatnya biasa aja ga ramah anakanak karena pinggir pagarnya lubang besar kalo bawa anak mesti digandeng betul agar tidak terjadi hal yg tdk diinginkan banyak mbak biduan ya disini pas kesini parkiran jeblok karena abis hujan tapi cukup oke lah untuk tempat wisata,5
bagus pantainya,5
namanya hutan mangrove ya jelas tidak teduh sama sekali saya rekomendasikan bawa kacamata hitam atau payung kalau mau berjalan disini ya ada beberapa spot foto kekinian you know what i mean kan kalau rami pengunjung mungkin agak g rekomen datang kesini ya karena pasti berjubel sekali berjalan di sepanjang hutan mangrove tau kan kalau d hutan mangrove kita berjalannya di semacam jembatan dari kayu kalau penuh sesak dg orang mungkin jadi tidak menikmati pepohonannya dan vibes disana,4
wisata alam dengan pemandangan pantai dan hutan tanaman mangrove diusahakan kalau kesini bawa payung ya terus kalau bisa beli kepiting soka khas habitat asli hutan mangrove kepitingnya besar besar loh,4
mantab,5
kurang menarik tempatnya panas banget kuliner kurang bervariasi agak sepi spot foto lumayanlah jembatanya ada yang rusak dan masih dalam masa perbaikan,3
lumayan sih,4
cocok untuk bersantai di sore hari menikmati hamparan mangrove dan bukit disekitarnya,4
harga makananny tidak sesuai dengan yang ada dimenu yang ditawarkan alias ngongkok,3
pantai yang menyatu dengan pantai prigi trenggalek luas sekali indah pemandangannya tapi sampahnya banyak sekali perlu pembersihan,3
wisata alam konservasi mangrove cocok untuk terorisme yg memberikan pengalaman jelajah hutan mangrove,5
kurang menarik,2
apik,5
nice,5
contoh nyata upaya konservasi,5
sebenernya tempatnya lumayan tapi sepi tidak ada pengunjung sama sekali dan tidak terawat dengan baik,4
sioo,5
bagus dan harus dilestarikan,5
kerenn,5
bagus sejuk,5
tempatnya asri dan nyaman,5
tempatnya sangat bagus sekali cocok untuk healing liburan keluarga sendirian dengan pasangan tempatnya bersih dan udaranya sejuk dipagi hari,5
rabu oktober asri alami damsi di hati,5
indah sekali pemandangan disana dengan background jauh pemandangan pegunungan tp sebagian fasilitas jembatannya rusak pas kmrin kesana,4
sebenernya bagus sih tapi kurang terawat aja jembatan yang ada sungainnya roboh padahal mau prewed disebelah sana sayang sekali udah jauh kesana tapi realitanya hmmm agak kecewa dan tiket masuk buat prewed juga berbeda,3
lumayan ya buat refreshing,5
jembatan kayunya ada yang sudah lapukrusak,5
kondisi kurang terawat jembatan yg melewati sungai putus jadi tidak bisa di akses,1
tempat yg asyik dan indah,5
tempat,4
pelestarian lingkunggan yang brilian,5
bagus si viewnya cuman panasnya minta ampun,2
joss tempatnya,4
liat pemanandangan ijo salah satunya disini dg jembatan kayu sepanjang perjalanan yg bagus buat sport foto,3
sejuk,5
