name,review_text,review_rating,review_datetime_utc
Pantai kerbau (kebo),"Fasilitas lengkap: Kamar mandi, musholla, parkir, warung 24 jam.

Tiket masuk jika memarkir mobil di area camping sebesar Rp50.000.

View indah, ada beberapa spot menarik:
- Spot camping di bawah pohon kelapa
- Spot camping di pinggiran aliran sungai
- Spot pantai yang luas

Direkomendasikan lewat Kecamatan Panggul karena jalannya lebih mulus daripada lewat Munjungan.

Track jalan ketika mendekati pantai sangat ekstrim, diharapkan pengemudi dan kendaraan dalam kondisi fit. Jalan lumayan sempit dengan salah satu sisi bagiannya adalah jurang.

Meski sudah disediakan tempat sampah di area camping, beberapa sudut masih terlihat sampah pengunjung yang bebal membuang sampah sembarangan.

Recommended untuk dikunjungi bersama orang tersayang.",5,05/20/2025 06:53:58
Pantai kerbau (kebo),"Jalannya sangat sulit kalo lewat kampak, kalo lewat jalur trenggalek kediri aman enak poll
Gak nyesel kesana cakep poll",5,05/19/2025 04:51:31
Pantai kerbau (kebo),"Pantai yang baru dibuka kurang lebih 3th yang lalu dan dikelola oleh pokdarwis ini menyuguhkan sekitar 30 kerbau yang dibiarkan merumput disekitar area parkir.
Tidak ada retribusi ketika kami berkunjung.
Hanya perlu membayar parkir dan dikenakan 10k per tenda jika menghendaki untuk camp.
Ada mushola lengkap dengan alat sholat disebelah kiri pos retribusi.
Harga makanan dan minuman cukup murah untuk area wisata.
Bahkan menurut saya terlalu murah sih.
Sudah makanannya murah, Free wifi dan charge HP pula disetiap warung disekitar area pantai.

Pantai yang sangat ramah pengunjung.
Hanya saja harus mengantri panjang ketika mau ke kamar mandi yang hanya ada 5 pintu, dan 2 pintu diantaranya perlu perbaikan",4,05/12/2025 11:53:39
Pantai kerbau (kebo),"Yang membuat maps kaya 🐶
Mengecewakan,gara"" ikut maps nyasar mulu",1,05/11/2025 14:11:22
Pantai kerbau (kebo),"Pemandangan bagus, kebersihan kurang, perawatan alat buat camping kurang..
Semoga lebih baik..sebaik alamnya.",3,05/11/2025 07:30:32
Pantai kerbau (kebo),"Pantai bagus buat camp, fasilitas lumayan lengkap, sinyal telkomsel masih jangkau disini, tidak disarankan lewat munjungan (apalagi moto/mobil matic), disarankan lewat panggul meskipun muter, tiket masuk 50k/mobil, untuk harga makan/minum di warung terjangkau",4,05/08/2025 04:12:18
Pantai kerbau (kebo),"mobil bisa masuk. ada mushola, kamar mandi. HTM 2 tenda 50k. warungnya juga adaa, harganya termasuk terjangkau poll. viewnya masyaAllah sekalii. jalannya agak tricky",5,05/08/2025 02:57:08
Pantai kerbau (kebo),aman nyaman nyamplenh 👍,5,05/02/2025 12:56:09
Pantai kerbau (kebo),Bagus buat champing dengan teman teman,4,05/01/2025 15:40:29
Pantai kerbau (kebo),"Serasa pantai pribadi
Masih sepi
Akses jalan perlu konsentrasi
Ada sewa tenda dan kursi santai
Cuma bayar parkir aja motor 2000
Tidak ada retribusi
Kerbaunya banyak
Degan utuh 15 ribu..
Tidak ada menu ikan
Mie instan dan gorengan",5,05/01/2025 12:48:16
Pantai kerbau (kebo),"Bagus, tapi banyak sampah di tepi sungainya, waspada juga dengan jalan nya,",5,05/01/2025 07:02:59
Pantai kerbau (kebo),pantai yg indah tempat wisata yg nyaman,5,04/26/2025 05:17:41
Pantai kerbau (kebo),View lengkap fasilitas lengkap.. pantainya kurang terawat,5,04/25/2025 03:28:48
Pantai kerbau (kebo),"Pantai terbaik yg pernah saya kunjungi, tp sepertinya sdh tak ingin mengulang kembali dengan mobil pribadi. Jalan kesini bener bener membuat trauma ❗️",5,04/20/2025 09:07:34
Pantai kerbau (kebo),"Spot bagus untuk ngecamp. Prasarana lengkap, ada mushola, 5 toilet (2 di luar), dan warung. Waktu pagi bisa renang di sisi barat, ombak okelah. Jalan ke sini masih terbilang mudah. Selebihnya worth it dan semoga bagi para camper lebih jaga kebersihan lagi, angkut sampah"" pakai kresek dan buang di tong.",5,04/20/2025 00:20:58
Pantai kerbau (kebo),"Bagus banget, walaupun gak pernah kesana",5,04/19/2025 11:15:38
Pantai kerbau (kebo),ok banget,5,04/12/2025 19:20:10
Pantai kerbau (kebo),Mantap,5,04/12/2025 07:45:56
Pantai kerbau (kebo),"Ramah, 24 jam. Mobil bisa dobwa masuk.. banyak tenoat sampah. Tapi sampah *uga masih banyak yg terserekan. Rekomendasi perjalanan lewat panggul. Toket murah 10 rb",5,04/10/2025 03:33:03
Pantai kerbau (kebo),View bagus cuma arah kesana jalannya berkelok” tapi terbayar pemndngn bgus,4,04/07/2025 09:58:28
Pantai kerbau (kebo),Tampatnya nyaman dan bersih,5,04/06/2025 13:48:15
Pantai kerbau (kebo),Masyaallah tempatnya indah cocok buat refreshing,5,04/05/2025 22:20:24
Pantai kerbau (kebo),Bagus banget ..murah meriah tempat camping juga  seandainya ada banyak gazebo2 duh bikin betah,5,04/05/2025 12:35:38
Pantai kerbau (kebo),"Pantai yg indah ,,benar2 masih alami .tapi ingat,,jangan berenang di laut berbahaya !",5,04/02/2025 09:01:32
Pantai kerbau (kebo),Tempat bagus unik perpaduan sungai dan laut akan tetapi sungai lagi surut jadi belum bisa buat berenang...,5,03/14/2025 03:23:07
Pantai kerbau (kebo),Umpruknya bermanfaat bagi umat.,5,03/11/2025 16:42:33
Pantai kerbau (kebo),"Pantainya bagus.. bersih.. sesuai dengan namanya ada kebonya (kerbau) juga.. cocok untuk camping  atau kegiatan outbound bersama team, karena ada lapangan di dekat pantainya",4,03/02/2025 02:35:23
Pantai kerbau (kebo),"pantai kotor, akses jalan extreme",2,02/26/2025 04:04:11
Pantai kerbau (kebo),"Pantai Kebo di Trenggalek, Jawa Timur, merupakan destinasi wisata yang menawarkan keindahan alam yang memukau dan suasana yang tenang, cocok untuk melepas penat dari kesibukan sehari-hari. Terletak di Desa Ngulungwetan, Kecamatan Munjungan, pantai ini berjarak sekitar 58 kilometer dari pusat kota Trenggalek. Meskipun akses jalannya berkelok-kelok dan menantang, terutama jika melalui jalur Kampak-Munjungan yang memiliki tanjakan curam, perjalanan Anda akan terbayar lunas dengan panorama yang disajikan setibanya di lokasi.

Salah satu daya tarik utama Pantai Kebo adalah hamparan padang rumput hijau yang luas, dihiasi aliran muara sungai yang menyerupai sungai alami, menciptakan pemandangan yang unik dan menyejukkan mata.

Selain itu, suasana pedesaan yang asri dengan latar belakang sawah, perbukitan hijau, dan deretan pohon kelapa menambah pesona pantai ini.",5,02/24/2025 14:11:14
Pantai kerbau (kebo),"Viewnya mantep poll, masih asri banget. Semoga ada kesempatan buat balik lagi kesini hehe",5,02/19/2025 09:54:29
Pantai kerbau (kebo),siapa tau ada yang  menemukan ktp atas nama satrya miracles,5,02/18/2025 03:43:37
Pantai kerbau (kebo),enakkk banget,5,02/06/2025 11:43:25
Pantai kerbau (kebo),"Pantai yg sangat bagus, ada camping.nya juga walaupun akses jalannya sangat ekstrem tapi di bayar oleh pemandangannya yg sangat indah",5,02/03/2025 10:51:45
Pantai kerbau (kebo),"Tempat nya bagus , tiket masuk nya murah sekali , sayang nya jalan menuju pantai banyak tanjakan dan turunan yang sangat tajam
Dan sedikit nya penunjuk arah ke pantai (Google maps pun tidak akurat)",5,01/31/2025 14:19:06
Pantai kerbau (kebo),Alhamdulillah. Beach is very clean. It's only for showering nearby the beach and sand. You cannot swim as the wave is high tight. Overall i give 4/5 as I can set up my tent Infront of my car. There is a few shophouses too. The price is reasonable,4,01/31/2025 05:38:55
Pantai kerbau (kebo),"Pantai nya biasa saja, tapi tempat campingnya yg istimewa, berada di padang rumput yg hijau dengan view bukit yg indah, ada kerbau yg di biarkan merumput, menghadap ke sungai yg jernih. Asik untuk camping 👍👍👍",5,01/28/2025 22:53:09
Pantai kerbau (kebo),"View nya indah pol, rekomendasi yang mau liburan atau ngecamp",5,01/23/2025 09:18:02
Pantai kerbau (kebo),"Disini pelayanan sangat baik,dan ramah sekali",5,01/19/2025 09:48:47
Pantai kerbau (kebo),mantap,5,01/17/2025 03:32:46
Pantai kerbau (kebo),Kadang tidak akurat 🤦,5,01/15/2025 02:39:42
Pantai kerbau (kebo),"pantai di Trenggalek yang cocok buat bersantai, untuk mengisi waktu dulur yang luang,HTM untuk weekday 3 ribu permotor(tidak camp),warga lokal ramah,bisa dapat bonus kelapa gratis jika ketepatan lagi panen hehehe",5,01/14/2025 11:16:57
Pantai kerbau (kebo),minus kalo malam pas tidur ada segawon patroli,2,01/13/2025 17:39:03
Pantai kerbau (kebo),"akhir pekan seru, bisa sewa tenda juga disini",5,01/12/2025 07:11:19
Pantai kerbau (kebo),"Pantai yg bagus banget, dan masih belum banyak pengunjung nya, karna akses jalan nya yg kecil hanya muat buat 1 mobil aja. Tapi jalan nya bagus kok udah aspal semua, cm bbrpa meter aja menuju pantai nya yg masi bebatuan.
Tapi ttep harus ati2 buat pengendara motor/mobil ya karna ada tikungan yg tajam,

MasyaAllah, ini tuh pantai nya bagus banget deh. Pokok nya ga nyesel kalo kesini, walopun tracking jalan nya yg melelahkan. Tapi setelah sampai, aku yakin lelah itu akan hilang seketika. Karna keindahan pantai nya, maka nya pada ga heran kalo berkunjung di pantai kebo pasti pada ngecamp pada persiapan tenda.
Tapi aku ga ngecamp krna g ada persiapan, jd cm 2jam doang main air trs balik lg.

Jadi walopun ga bisa main di bibir pantai nya, karna ombak nya selalu besar. Tapi kita bisa main di sebarang nya yg air tawar, meskipun air tawar tapi ga ada lumpur nya. Melainkan pasir dan dasaran nya jg cetek.
Jadi anak2 bisa main2 pasir di air tawar,

Perpaduan, birunya langit hamparan pasir, deburan air ombak semilir angin dan hijau nya pemandangan tebing serta kebun kelapa, membuat kita betah berlama2 santai menikmati alam. MasyaAllah 🥰

Terus di deket pantai nya, di area kebun kelapa situ sudah tersedia bberapa tempat sampah.

Motor maupun mobil bisa parking dimana pun free, tersedia toilet 2k/orang. Lumayan bersih kok toilet nya, mungkin hanya kotor pasir2 karna pada bilas habis jeburan gt.

Biaya masuk pantai pun masih free, trs jg udah ada musholla. Karna blm ada pengelola nya, ya jd banyak sampah2 daun kering gt. Ya maklum lah

Harga makanan maupun minuman di warung sana jg masih murah kok, start 10k
Kebanyakan jualan nya cm mie2an gt es teh, es kelapa, kopi

Itu aja sih ripiuw dr aku",5,01/07/2025 09:36:34
Pantai kerbau (kebo),"Pemandangannya bagus, padang rumputnya bagus jg dan luas. Cuma untuk temen2 yang pakek mobil mending pikir 10x lipat karena akses jalannya double track roda2 jadi untuk mobil super duper susah banget. Tiket murah meriah. Intinya akses roda4 susah dan menantang krn 10km melintasi gunung dengan track menanjak dan sempit.",5,01/05/2025 03:29:59
Pantai kerbau (kebo),"Viewnya bagus, cm banyak banget sampah, batok2 kelapa berserakan dimana mana, bekas camping orng2 tepi pantai juga bnyak yg nggk dibersihkan.
Dari medannya kesini emang bener2 extreme guys, fyi jalanan dr trenggalek smpai kepantai mulus, cuma medannya memang beuhh, naik turunnya bener2 extreme, hati2 aja yg pake matic rem pasti cpet panas, istirahat yg cukup untuk motornya biar selamat smpai tujuan.",4,01/03/2025 12:42:55
Pantai kerbau (kebo),Pantainya indah asri tapi sayangnya gk boleh mandi di pantai,4,01/03/2025 03:58:44
Pantai kerbau (kebo),Bagus,5,01/02/2025 11:00:51
Pantai kerbau (kebo),"sangat family friendly.
sungai ada, pantai ada, sawah, gunung.
fasilitas sudah lengkap.",5,01/02/2025 00:10:58
Pantai kerbau (kebo),enakk,5,01/01/2025 05:18:55
Pantai kerbau (kebo),"Pantai Kebo atau ngulung wetan, karena ada beberapa ekor kerbau berada disana. Pantai berpasir coklat yg lembut, dengan ombak yg cukup besar, karena berhadapan langsung dengan laut selatan, disampingnya ada muara sungai yg berdampingan dengan padang rumput, suasana asri dan tenang.
Bila camping sebaiknya pilih yg dibawah pepohonan, karena untuk yang dipadang rumput bilamana musim pancaroba angin nya sangat kuat, khawatir tendanya diterbangkan angin.
Toilet ada 3 buah, cukup bersih, airnya hampir salalu tersedia.
Warung juga ada beberapa yg buka terus, sehingga ngak perlu khawatir dengan perbekalan dan keamanan.
Tempat parkir sangat luas
Jalan masuk cukup extreme tanjakannya, cuma untuk 1 mobil, jadi harus gantian, jalannya juga cukup bagus, cor beton, paving dgn sedikit makadam. Sebaiknya pakai motor atau mobil yg sehat.
Tiket masuk & parkir murah, 1 orang 5rb, parkir mobil 10rb",5,12/28/2024 02:58:34
Pantai kerbau (kebo),"Pemandangan bagus dan masih asri, untuk akses jalan, rasakan sensasinya",4,12/27/2024 06:44:18
Pantai kerbau (kebo),"tempatnya keren, semoga pas kalian kesini cuacanya mendukung deh 🥲👏",5,12/24/2024 15:40:30
Pantai kerbau (kebo),"Pantai dg view yg subhanallah luar biasa indah..😍
Warung ada harga terjangkau..
Toilet dan musholla jg ada..
Tempat asri..
Cuma medannya aja yg bikin dag dig dug..🙈
Baleno 96 Alhamdulillah masih bisa naik... 😁",5,12/18/2024 02:47:02
Pantai kerbau (kebo),Viewnya paling cantik,5,12/13/2024 12:57:38
Pantai kerbau (kebo),"Tempatnya bagus cuman akses jalannya agak kurang nyaman, toilet umumnya juga kurang berfungsi dengan baik",5,12/05/2024 10:52:39
Pantai kerbau (kebo),"Banyak sampah,indah",3,12/04/2024 03:12:31
Pantai kerbau (kebo),"Pantai Nuansa Alam, Hijau syahdu, Cuman Akses agak susah kalau berpapasan dengan pengendara lain",5,12/03/2024 07:38:17
Pantai kerbau (kebo),"Fyi kalau mau enak jalan nya rute karangan - dongko - panggul jalan nya lebar aspal tpi agak jauh .. mobil roda empat bisa lewat aman mobil kecil juga bisa sedan bisa ..
Untuk pantai nya lumayan tp kurang terawat aja
Kamar mandi toilet ada .. bersih
Untuk tiket bayar parkir aja untuk motor 2000 untuk mobil 5000 ..
Saran aja kalau kesana bawa motor manual lbih aman ..
Dan cek rem2nya hrus motor sehat sekian terima kasih",5,11/25/2024 11:36:35
Pantai kerbau (kebo),Menurut saya tidak recomend aksess sangat sulit dan sangat-sangat extreme. Kalo belum mahir mengemudi dan kendaraan tidak fitt jangan kesini.,1,11/18/2024 23:48:16
Pantai kerbau (kebo),"Jalan istiwir,datang pas hujan beuhh...saran via panggul saja,jgn kampak/prigi serasa bromo kalo lewat situ",5,11/18/2024 07:40:39
Pantai kerbau (kebo),👍👍,5,11/17/2024 04:14:11
Pantai kerbau (kebo),"Sepi ke sini karena weekday, bagi rakyat trenggalek sepertinya jalur biasa aja, tapi bagi orang kota akan kesulitan meski naik motor ke sini. Naik mobil lebih menantang lagi. Kebersihan kurang terawat, jalan akses banyak cor, masih ada makadam.",5,11/15/2024 06:44:10
Pantai kerbau (kebo),Suasananya wahh🤩,5,11/11/2024 11:51:23
Pantai kerbau (kebo),Tempat indah dan nyaman,5,11/07/2024 22:25:46
Pantai kerbau (kebo),gk sesuai,1,10/30/2024 06:59:32
Pantai kerbau (kebo),"Akses lumayan agak sulit kalau bawa kendaraan roda empat tapi bisa.
Sesuai dengan nama nya memang banyak kerbau pas menuju bibir pantai nya.
Karena sebelum ke bibir pantai ada hamparang pada rumput yang lumayan luas.
Kalau pantai nya biasa aja, pasir nya juga berwarna coklat ya.
Tapi perjalanan menuju bibir pantai nya di suguhi pemandangan hamparan rumput hijau, pohon kelapa dan kerbau kerbau jadi bagusan view sebelum ke pantai nya.
Parkiran sangat aman sekali, luas untuk kendaraan roda empat ataupun roda dua.
Ketika berkunjung tidak ada tiket masuk.
Tersedia toilet dan warung juga jadi aman ya bisa jajan ataupun menikmati deburan ombak sambil ngopi ngopi.",3,10/29/2024 12:21:42
Pantai kerbau (kebo),Beautipul place,5,10/29/2024 11:42:00
Pantai kerbau (kebo),"Kalau kesini bawa mobil, harus dengan supir yang berpengalaman dimedan menanjak dan jalan sempit",5,10/26/2024 11:50:26
Pantai kerbau (kebo),"Pantainya bagus, akses kesana lumayan sulit. Kalau bisa kendaraan harus dalam kondisi yang baik. Mobil bisa masuk tapi ketika mau sampai lokasi hanya bisa 1 mobil.",5,10/22/2024 12:00:44
Pantai kerbau (kebo),"Jalannya bikin stress. Hati-hati aja klo naik mobil, gk bisa papasan, jalan setapak. Tempatnya indah. Spot camping enak. Saran aja lebih baik dibikin beberapa aturan, masak jam 1 malam ada rombongan pake sound kenceng, ganggu orang aja. Kampungan gk punya adab. Mau tidur malah terpaksa bongkar tenda lagi ganti spot.",4,10/16/2024 07:37:25
Pantai kerbau (kebo),indah bngt pemandangannya,5,10/15/2024 05:50:05
Pantai kerbau (kebo),Bagus cantik,5,10/14/2024 23:53:31
Pantai kerbau (kebo),Mantap,5,10/14/2024 13:00:13
Pantai kerbau (kebo),"🛵- kondisi jalan Bagus, kalo dari arah panggul jalan sudah oke, masuk ke area kampung jalan full cor block mantap
⛔️ medan termasuk extream, pastikan kendaraan anda sehat terutama kondisi rem
🅿️ area parkir luas
🚾 toilet ada 2 lokasi cukup bersih
🕌 mushola kecil ada
🍲 beberapa warung di sekitar pantai buka 24 jam
⛺️ ada persewaan alat camp di warung pintu masuk tempat retribusi
- pemandangan juara, sungai bertemu sawah dan laut, di tambah padang rumput dan kebo
- kalian bisa bikin tenda di padang rumput tepi sungai tapi ga boleh bikin api unggun baru (bikin di bekas yg sudah ada)
-kebersihan cukup oke
- saya sarankan datang di weekday biar ga terlalu ramai bisa pilih spot buat camp",5,10/11/2024 14:58:37
Pantai kerbau (kebo),"Pemandangannya bagus, cantik, ada view pantai, bukit, hamparan hijau termasuk kebo, beberapa bagian bersih, namun saat berkunjung September lalu belum terpenuhi fasilitas airnya di beberapa toilet atau kran mushola, mungkin perlu ditingkatkan kebersihannya di mushola juga, suka pol sama view nya",5,10/10/2024 08:04:34
Pantai kerbau (kebo),Yang mobilan siapin mental aja,5,10/09/2024 13:25:02
Pantai kerbau (kebo),"Area camping kurang terawat dan tidak ada pemandu wisata sejarah, pengunjung hanya menikmati alam saja",4,10/09/2024 03:28:24
Pantai kerbau (kebo),bagus,2,10/05/2024 15:10:50
Pantai kerbau (kebo),"Indah sekali dan alami.. apa lg makan minumanya murah meriah... Free htm cuma bayar parkir aja 2 rb

Semoga jalan masuknya segera di perbaiki agar banyak wisatawan yang datang...

PANTAI KEBO
Trenggalek",5,09/28/2024 22:51:11
Pantai kerbau (kebo),"Pantainya bagus ,cuman kurang pengelolaan tempat sampah",5,09/28/2024 04:59:37
Pantai kerbau (kebo),Lokasi nya masih alami,5,09/26/2024 23:39:44
Pantai kerbau (kebo),"Kesana pas kkn diajak sama warlok, pantainyaa bagus banget tapi tida dengan jalannya, apalagi jalan masuk dipantainya super kecil dan nukik, hati hati aja kalo mau kesanaa",4,09/25/2024 10:22:38
Pantai kerbau (kebo),"Jalur Pantai Kebo dari Trenggalek selatan menanjak dan menikung, jalannya sudah cor beton dan sebagian aspal..

Untuk lagunanya bagus dan hijau, namun sayangnya banyak berserakan sampah di area inti bawah pohon kelapa dan dekat kandang kebo.. ya maklum namanya juga pantai kebo..

Tapi sangat disayangkan, di area pantai dijumpai Kotoran manusia dan beberapa sampah bawaan dan atau sampah para orang camping..

All in apik wes..
Bisa buat camping, MCK tersedia, Listrik Tersedia, Pemandangan Apik..

#kalo kesana pastikan armada anda prima.. dan skill driver harus yg josss",5,09/24/2024 22:30:59
Pantai kerbau (kebo),Banyak cerita walau jalan rumit,4,09/21/2024 08:26:00
Pantai kerbau (kebo),View ny indah polllll,5,09/20/2024 14:48:45
Pantai kerbau (kebo),"Best for camping. Kalo weekdays sepiii, berasa private beach. Banyak lahan hijau & perbukitan, udara jadi sejuk. Ada toilet & mushola, tapi ga ada listrik & lampu, malam gelap diterangi cahaya bulan, super natural..

connect with me on instagram @reyhanvivaldi",5,09/20/2024 05:43:42
Pantai kerbau (kebo),orang-orangnya ramah kepada pengunjung,4,09/17/2024 09:55:09
Pantai kerbau (kebo),mantap poko nya ini tempatt,4,09/16/2024 10:13:17
Pantai kerbau (kebo),Pegunungan yang indah,5,09/08/2024 10:51:25
Pantai kerbau (kebo),"Jln terlalu extrim,, tanjaan n turunan gak ada habis2nya",5,09/04/2024 05:42:20
Pantai kerbau (kebo),tempat yang bagus,5,08/30/2024 12:55:29
Pantai kerbau (kebo),Baru kemarin ke situ sepi asri alami,4,08/21/2024 07:26:46
Pantai kerbau (kebo),Awesome lah,5,08/12/2024 03:36:56
Pantai kerbau (kebo),view pantai b aja tapi kalo buat ngecamp bolehlahh,4,08/11/2024 13:06:11
Pantai kerbau (kebo),"pertama kali kesini, kerenn, mantap. kalau dari pantai soge -+ 1 jam perjalanan ke arah timur, jalannya cukup bagus.. tetapi saat mendekati pantainya cukup menguji adrenalin, mengingat lebar jalan -+ 2meter & pinggir jalan langsung jurang. warung2 dipantai banyak menyediakaan aneka minum & makan, dan harga pun sangat2 terjangkau, toilet ada 4 pintu, oiya untuk mushola belum ada.
pantai kebo ini cocok untuk yang suka ngecamp, disana juga terdapat sumber air dari sungai yang jernih bertemu dengan air laut langsung,, segerrr polll. dan uniknya terdapat kandang kerbau disana -+ ada 4 kandang (mungkin dari situ kenapa dinamai pantai kebo😁) yang belum pernah kesini monggo... rekomendasi🔥",5,07/30/2024 06:56:55
Pantai kerbau (kebo),"salah satu pantai yang masih asri, belum terjamah manusia2 nakal,
akses jalan 2x lebih berbahaya dari pada jalur cangar pacet, jalur yang saya lalui via Munjungan

SARAN
bagi yang bawa mobil, ajaklah driver yang sudah berpengalaman naik turun gunung, ini tolong diperhatikan terimakasih.",5,07/29/2024 04:23:42
Pantai kerbau (kebo),"Usaha tidak akan mengkhianati hasil, beratnya rute sebanding dengan pemandangan yang didapat, pastikan kondisi kendaraan anda fit",5,07/25/2024 07:03:45
Pantai kerbau (kebo),"Cocok buat yg tujuannya ngecamp,, tempat.nya enak,bersih,warung ada,toilet adaa,,,",5,07/23/2024 13:23:21
Pantai kerbau (kebo),Tempat ini sangat cocok untuk menghilangkan penat disaat lagi pusing memikirkan pekerjaan,5,07/19/2024 22:16:26
Pantai kerbau (kebo),"Pantai kebo, keren bagus alamanya, pantainya bersih, ombaknya cukup besar,  toilet juga bersih,ada beberapa warung makan, untuk yg kesana pakai mobil hati-hati jalan menuju pantai cukup sempit dan banyak tanjakan extrem, tidak ada tiket masuk, hanya parkir saja mobil 5rb untuk mobil dan motor",5,07/16/2024 18:22:49
Pantai kerbau (kebo),Pemandangan nya bagus cocok buat camping,4,07/16/2024 02:59:59
