name,review_text,review_rating,review_datetime_utc
Kolam Renang BANYU BIRU,"lumayan, tapi kurang gede",5,08/29/2023 06:01:05
Kolam Renang BANYU BIRU,Good,5,08/01/2023 13:32:09
Kolam Renang BANYU BIRU,Banyak kutu,1,06/30/2023 01:48:30
Kolam Renang BANYU BIRU,Baik sekali,1,06/22/2023 11:30:43
Kolam Renang BANYU BIRU,"Kolam renang nya cukup bersih, nyaman dan asri.  Ada gazebonya juga bisa untuk istirahat dan makan2. Untuk kolam renang hanya ada 2 ukuran 1.5m utk dewasa dan kolam untuk anak2. Lebih aman antara kolam renang anak dan dewasa ada pagar pembatasnya. Harga makanan dikantin juga cukup wajar meskipun ada ditempat wisata.",5,06/04/2023 09:54:35
Kolam Renang BANYU BIRU,"Tempatnya bagus,banyak pengunjungnya tiap hari.saya dari Majalengka Jawa barat terkesan dengan kolam renang BANYU BIRU pokoknya mantaplah sukses selalu buat pemilik kolam renang BANYU BIRU.",5,05/29/2023 08:23:11
Kolam Renang BANYU BIRU,Rekomendasi pokoknya,4,04/28/2023 01:48:59
Kolam Renang BANYU BIRU,"Rab, 22 Maret 2023

Hati hati untuk pengunjung anak anak. Di kolam anak, beberapa keramik ada yg lepas.",3,03/22/2023 07:33:42
Kolam Renang BANYU BIRU,"Tempat lumayan. Cuma airnya terasa banget kaporitnya. Jangan lupa, Jaga bawaan masing2, jangan sampai kehilangan.",5,02/01/2023 15:16:09
Kolam Renang BANYU BIRU,"Air Terlalu lengket, terlalu banyak kaporit.",1,01/10/2023 11:20:20
Kolam Renang BANYU BIRU,"Menyenangkan,kamar mandi nya banyak jadi nyaman klu membersihkan diri setelah renang",4,01/08/2023 05:12:54
Kolam Renang BANYU BIRU,"lokasi masuk gang, ikutin maps aja. kesini weekday tapi rame krn emang lg holiday season.  nyediain sewa kacamata renang 5rb. pegawai kurang ramah. plss airnya terlalu berkaporit sampe kena lidah sakit, ke idung idung jg. gatau emang kaya gitu, atau pas kesana emang baru aja dibersihin🤔",3,12/30/2022 09:20:10
Kolam Renang BANYU BIRU,Hari ini kesana lagi untuk latihan renang sama anak.. udah waktunya perbaikan lantai dasar,4,12/18/2022 03:54:11
Kolam Renang BANYU BIRU,"KTMnya terjangkau, aimya lumayan bersih sesuai namanya, tempatnya enak utk nunggu anak2 renang, kamar ganti bersih... kalau hari minggu lumayan penuh kolam renangnya",5,09/04/2022 04:08:09
Kolam Renang BANYU BIRU,"Kolam renang nya enak, ada tempat duduknya juga. Disini ada penyewaan kacamata renang juga dan pelampung. Mungkin kamar mandi bisa lebih ditingkatkan, karena ada yang bau",4,08/21/2022 09:51:32
Kolam Renang BANYU BIRU,"Suasana nyaman, asri dan bersih kolamnya. Pas mau ttup kya ownerny cek2 air .jdi safety dan kenyamanan pngunjung diutamakan.hrga trjangkau .",5,07/04/2022 12:38:57
Kolam Renang BANYU BIRU,Tempatnya nyaman... Pertama kali renang disini pas abis d bersihkan pula.. hanya kemarin agak kebanyakan kaporit,5,06/13/2022 14:00:55
Kolam Renang BANYU BIRU,Kolam renang yang luas sangat cocok untuk anak2 melatih kemapuan renang nya. Apa lagi pelatih renang nya sangat baik dan taktik melatih nya sangat bagus,5,05/17/2022 09:01:48
Kolam Renang BANYU BIRU,"Baik untuk untuk anak-anak dan dewasa, karena ada kolam dalam dan dangkal",4,05/14/2022 22:44:46
Kolam Renang BANYU BIRU,today gonna clean water,5,05/09/2022 03:44:47
Kolam Renang BANYU BIRU,"sangat ramai waktu weekend, air kolam kurang bersih",3,03/18/2022 03:44:51
Kolam Renang BANYU BIRU,Kolam renangnya bersih. Jam 6 pagi sudah buka jadi bisa kesini pagi untuk yg menghindari keramaian di masa pandemi ini. Tempatnya juga oke. Ada kantin juga. Ada kolam untuk anak kecil.,5,03/08/2022 01:39:56
Kolam Renang BANYU BIRU,"opsi terbaik selain kolam renang jwalita di Trenggalek
selain tempatnya lumayan bersih juga kualitas airnya lebih baik
mungkin kedepannya bisa bangun sampai panjang 50 meter",5,02/06/2022 04:12:42
Kolam Renang BANYU BIRU,"Salah satu alternatif kalau nggak mau renang di jwalita. Tempat nya sedang, kolam renang dewasa 1 ukuran 25 meter. Ada kolam renang untuk anak juga. Fasilitas lain seperti tempat pembilasan, kantin, loker juga ada. Bisa sewa atau beli peralatan renang. Tempat lumayan ramai terutama kalau weekend pagi. Tempatnya juga asri ada taman"" kecil disekeliling kolam.",5,01/23/2022 06:59:52
Kolam Renang BANYU BIRU,Tempat renang yang bagus..,5,12/12/2021 00:43:40
Kolam Renang BANYU BIRU,"Masjid Syeh Musa, tengah kota pinggir sawah, akses jalan mudah jalur propinsi Jawa timur, lengkap dengan infrastruktur, pelayanan dan kegiatan kajian seminggu penuh",5,11/27/2021 07:41:57
Kolam Renang BANYU BIRU,Tolong utk ph kaporitnya dikurangin !!! Yg biasa gpke kacamata renang mata jdi merah2. Semoga semuaa dari tempat dan petugas makin kesini makin lebih baik lagiiiiyyyyy,3,11/26/2021 05:49:19
Kolam Renang BANYU BIRU,"Lokasi cukup sulit untuk ditemukan, apalagi tanpa maps, kondisi di dalam kolam renang cukup berdesak""an, kaporit air lumayan tinggi disarankan untuk memakai kacamata renang.",4,11/09/2021 12:51:38
Kolam Renang BANYU BIRU,Lumayan kolam renang murah deket rumah,5,10/21/2021 22:11:09
Kolam Renang BANYU BIRU,Rekomended👍,5,10/21/2021 10:44:37
Kolam Renang BANYU BIRU,Pemandanganny bagus,5,10/10/2021 14:56:12
Kolam Renang BANYU BIRU,"Kolam renang bersih dan tidak mengandung banyak kaporit. Tempat nyaman dan teduh. Menjual beraneka jajanan. Jika anda tidak punya peralatan berenang, maka jangan khawatir karena disana disewakan kacamata renang, papan renang.",5,10/04/2021 02:11:21
Kolam Renang BANYU BIRU,"Saya lagi renang di tegur.
Katanya kalo pakai baju biasa gak boleh harus baju renang.
Kenapa? Mohon penjelasanya",1,09/25/2021 04:53:55
Kolam Renang BANYU BIRU,suka,5,06/11/2021 11:32:50
Kolam Renang BANYU BIRU,Bagus,4,06/07/2021 06:59:24
Kolam Renang BANYU BIRU,"Tolong kaporitnya di kurangi atau gak usah pake kaporit. Katanya gak pake kaporit, mana???? Orang jelas itu banyak bgt kaporitnya bikin badan kayak melepuh, di muka rusak",1,04/25/2021 05:46:51
Kolam Renang BANYU BIRU,Yg jaga kantin brisik bgt jadi ga nyaman👎,1,04/12/2021 08:03:30
Kolam Renang BANYU BIRU,Tempat bersih tertata dan cukup menarik,4,04/05/2021 01:28:54
Kolam Renang BANYU BIRU,"Tempatnya bagus, kamar mandinya oke, tp Airnya makin lengket",4,03/07/2021 08:34:36
Kolam Renang BANYU BIRU,Kadang bersih kadang kotor,4,02/20/2021 17:47:42
Kolam Renang BANYU BIRU,Saya sangat suka dengan kolam renang Banyu Biru anak saya senang sekali berenang disana,5,01/31/2021 04:02:53
Kolam Renang BANYU BIRU,tolong kaporit di kurangi . seperti dulu . sekarang banyak sekali kaporitnya,3,01/16/2021 08:47:45
Kolam Renang BANYU BIRU,Lumayan,5,01/03/2021 15:54:45
Kolam Renang BANYU BIRU,Overall untuk harga tiket masuk termasuk murah. Cuma untuk kebersihan kamar ganti tolong di perhatikan lagi.,4,12/16/2020 03:55:44
Kolam Renang BANYU BIRU,"Tiket mahal,anak&dewasa sama,10 ribu per orang....",3,12/13/2020 06:12:17
Kolam Renang BANYU BIRU,Minggu yg indah,3,12/04/2020 12:50:54
Kolam Renang BANYU BIRU,Asik,5,11/17/2020 12:37:51
Kolam Renang BANYU BIRU,Tempat ramai.. harga oke.  Layanan oke.. fasilitas cukup untuk harga segitu..,4,11/15/2020 02:52:36
Kolam Renang BANYU BIRU,"I like to swim here because the water is clean, and the place is nice",4,11/10/2020 01:12:13
Kolam Renang BANYU BIRU,"Airnya keruh tidak jernih,saya renang disini badan saya jadi gatal gatal kayak melepuh gitu... Ga cocok sama namanya banyu biru, banyunya aja warna hijau kayak keruh gtu 😑 tolong tingkatkan lagi",1,11/07/2020 15:11:34
Kolam Renang BANYU BIRU,Tidak jauh dari rumah dan murah,4,10/31/2020 10:46:29
Kolam Renang BANYU BIRU,Lumayan..,4,10/31/2020 02:36:33
Kolam Renang BANYU BIRU,"Tempat nyaman, air jernih, kolam, wc, dan kamar mandi bersih, harga tiket pas
Kurang keramahan penjaganya",4,10/29/2020 13:13:11
Kolam Renang BANYU BIRU,Nyaman menghabiskan waktu bersama keluarga,5,10/23/2020 08:55:07
Kolam Renang BANYU BIRU,Bagus...,5,10/03/2020 06:02:17
Kolam Renang BANYU BIRU,"Vibes nya chill banget.. seru kalo sore kesini bareng temen-temen. Wc +KM bersih dan nyaman. Kolam nya cuma dua buat dewasa sm anak"". Cocok banget buat latihan renang.",3,09/11/2020 11:23:00
Kolam Renang BANYU BIRU,Mahaallll tempat g sesuai harganyaa,2,09/08/2020 10:00:04
Kolam Renang BANYU BIRU,Apakah musim sekarang ini masih buka kolam renangnya.?,4,05/14/2020 03:44:23
Kolam Renang BANYU BIRU,masih baru,5,03/12/2020 03:27:41
Kolam Renang BANYU BIRU,Rumahku sendiri,5,02/18/2020 05:39:44
Kolam Renang BANYU BIRU,Lumayan bagus lah untuk latihan renang walau kedalaman cuma 2 macam,4,02/16/2020 04:23:45
Kolam Renang BANYU BIRU,"Petugas loketnya gk ramah,gk ditanya dulu berapa orang lgsg main ngitung aja...masak cuma mau nganterin anak beli tiket doang gk boleh..harus ikut beli tiket juga,klu gk suruh tunggu diluar. Padahal aq juga gk mau nunggu disitu,cuma mau beliin tiket,mau mastikan anak2 sudah masuk, abis itu pulang....mohon lebih ramah kepada pengunjung...",3,01/12/2020 03:30:09
Kolam Renang BANYU BIRU,"Sayangnya gxada persewaan pelampung, dll. Gxada fasilitas variasi permainan air untuk anak, cuma karena masih baru, jadi masih cukup bersih",4,12/30/2019 15:28:57
Kolam Renang BANYU BIRU,Lumayan lah buat anak2.. Masih baru jadi masih terawat,4,12/10/2019 07:28:39
Kolam Renang BANYU BIRU,Sangat Menarik,5,09/15/2019 09:30:30
Kolam Renang BANYU BIRU,"Bagus, airnya jernih, gak berkaporit",4,08/29/2019 13:51:46
