name,review_text,review_rating,review_datetime_utc
Pantai Pelang,"Bagus dan indah sekali pantainya. Ada air terjunnya juga. Tersedia gasebo2, kolam renang kecil (air sungai), camping ground. Pasir putih bersih. Parkir mobil dan motor luas memadai. Masuk bayar retribusi. Tidak boleh mandi di laut karena ombaknya besar.",5,03/05/2024 09:55:29
Pantai Pelang,Bagus,5,02/22/2024 03:03:27
Pantai Pelang,Jos,5,02/20/2024 11:31:14
Pantai Pelang,Perlu banyak pembenahan... Terutama kebersihan dan pemeliharaan sarpras. Terimakasih,3,02/15/2024 00:12:25
Pantai Pelang,"Rasanya Gak Pengen pulang... pantai yang bersih Belum begitu terjamah....
Betah bgt Dstu
GK ada HTM..

Apa Lagi saat arah masuk Lurus Trus Arah Kanan.... MasyaAllah 😘...ada Air Terjun Yang iiiiinnnnndaaaahhhhh...",5,02/14/2024 02:22:45
Pantai Pelang,Sangat tidak terawat jalananya becek kolam renang anak nya kotor sekali,1,02/09/2024 07:13:19
Pantai Pelang,Pantai yg indah juga air terjun yg penuh misteri tak ada duanya,5,01/28/2024 20:01:03
Pantai Pelang,Pantai yang indah tapi kotor,4,01/23/2024 09:13:11
Pantai Pelang,Tempat pembelian bibit ungul,5,01/23/2024 00:57:24
Pantai Pelang,"pantainya cakep sekali, masih terbilang sepi, jadi oke bgt buat foto2 dan santai",5,01/13/2024 02:31:04
Pantai Pelang,"Pantai yang dulu sepi kini ramai. Apalagi pas liburan.

Sayang pas ke sini masih sisa kemarau jadi air terjunnya tidak ada.",5,01/11/2024 10:56:52
Pantai Pelang,"Bagus, cuma kamar mandi terlalu jauh dari pantai. Jln kaki dari parkiran mobil juga lumayan jauh",4,01/10/2024 06:33:39
Pantai Pelang,Pantai dengan air terjun nya keren banget dec,5,01/05/2024 13:47:26
Pantai Pelang,Pantai yang indah dan luas. Spot foto alam bagus dan sebenarnya banyak fasilitas seperti kolam renang dan taman namun terkesan kurang terawat. Ada penjual makanan dan minuman. Ada air terjun yang katanya airnya akan deras ketika sudah musim hujan. Saya sendiri kesana pas belum musim hujan. Dilarang mandi di pantai. Ada beberapa gazebo di area taman dan tempat duduk di dekat pantai. Tiket masuk lumayan murah tapi belum termasuk tiket untuk pantai di sekitarnya.,5,01/04/2024 05:30:12
Pantai Pelang,"Air terjunnya indah sejuk, dan masih asri",4,01/02/2024 18:36:19
Pantai Pelang,"keren sik dua tempat ada dua tempat wisata sekaligus
pantai dan air terjun di satu lokasi yang sama
pantainya semoga kedepannya sampah makin berkurang
fasilitas pendukung seperti toilet, tempat bilas aman semua
keren",5,01/02/2024 06:57:59
Pantai Pelang,Ga boleh mandi di laut,4,12/30/2023 15:17:00
Pantai Pelang,"Panas, Fasilitas nya serba buruk. Padahal bayarnya mahhhalll. So bad so sad 😩. Padahal potensinya bagus",1,12/28/2023 09:34:25
Pantai Pelang,Ramai,5,12/25/2023 10:47:22
Pantai Pelang,"Tempatnya bagus dan adem.
Kombinasi pantai dan air terjunnya warbyasah.",5,12/25/2023 08:36:47
Pantai Pelang,Pemandangan SMP NEGERI 6 SATU ATAP NGRAYUN Dari atas tebing,5,12/23/2023 06:10:44
Pantai Pelang,Bagus,5,12/21/2023 10:55:59
Pantai Pelang,"Pantai alami yang dilengkapi dengan air terjun,danau,gua, dan bukit karang yang indah",4,12/15/2023 09:33:08
Pantai Pelang,Pantai yg ada air terjunnya. Akses mudah,4,12/11/2023 07:20:25
Pantai Pelang,Sarana wisata bahari yang sangat indah dan menarik aman dan sejuk,5,12/08/2023 22:40:06
Pantai Pelang,"Accès facile. Plage propre, pas de plastiques.
Exceptionnel dans la région.",5,10/28/2023 03:56:43
Pantai Pelang,Krang bersih,1,09/27/2023 10:15:38
Pantai Pelang,"Tempat bagus , tolong di tingkat kan lagi kebersihan nya",4,09/23/2023 04:38:30
Pantai Pelang,"Kurang perawatan akses jalan masuk, maupun pantai nya",4,09/11/2023 04:38:24
Pantai Pelang,banyak tempat bermain air ramah anak kecil,4,08/11/2023 07:57:21
Pantai Pelang,"Pantai dengan air terjun terbaik di Trenggalek.
Pantainya luas, fasilitas penunjang lumayan lengkap, jalan menuju pantai sebagian besar sudah bagus. Disarankan berwisata pada weekday karena suasana tidak terlalu ramai.
Minus cuma satu yaitu sampah yang berserakan di pinggir pantai, mungkin belum sempat dibersihkan.
Cocok buat piknik karena ada area rerumputan yang cukup luas.",5,08/10/2023 04:15:53
Pantai Pelang,Sejuk poll,5,07/28/2023 16:33:42
Pantai Pelang,"Pantai indah, bersih dan tempat bermainnya cukup luas",5,07/24/2023 04:38:54
Pantai Pelang,"Enak banget pantainya,mana deket sama air terjun",4,07/20/2023 07:37:20
Pantai Pelang,Gak sia-sia perjalanan jauhku...,5,07/19/2023 12:37:34
Pantai Pelang,Pantai yg bersih & ada air terjun juga,5,07/18/2023 05:42:27
Pantai Pelang,Sangat Rekomended Buat yang mau Liburan,4,07/11/2023 11:13:45
Pantai Pelang,Suka sekali air terjunnya,5,07/03/2023 21:17:20
Pantai Pelang,"Keren tempatnya ada air terjunnya, sepanjang perjalanan juga bagus",5,07/01/2023 06:04:53
Pantai Pelang,Keren.. ada air terjunnya juga,5,06/29/2023 15:11:27
Pantai Pelang,Mantap,5,06/26/2023 18:25:23
Pantai Pelang,bintang 5 kalo jalanannya enak 😅,4,06/26/2023 06:22:15
Pantai Pelang,"Pengalaman pertama berkunjung ke pantai pelang kita ambil jalur gunung penuh tanjakan
Eeh menantang banget ga si",5,06/25/2023 16:08:41
Pantai Pelang,Bagus so beautiful,5,05/22/2023 10:20:04
Pantai Pelang,"Tiket cm 10k,parkiran luas,ada pantai dan air terjun,bebas pilih mana yg cocok",3,05/21/2023 08:55:09
Pantai Pelang,"Tempatnya di perindah lagi dong,biar tambah asyik",3,05/21/2023 02:11:16
Pantai Pelang,Perpaduan pantai dan air terjun,5,05/16/2023 21:12:23
Pantai Pelang,Amazing beach...,5,05/14/2023 20:20:57
Pantai Pelang,Sangat cocok buat healing,5,05/10/2023 11:59:21
Pantai Pelang,Pantainya bersih,5,05/09/2023 22:14:42
Pantai Pelang,"Pesisirnya luas sekali. Bagus air terjunnya, batunya tidak licin, jadi bisa dinaiki",5,05/02/2023 07:02:25
Pantai Pelang,"Pantai KLAYAR memang terkenal,tapi saya pribadi lebih nyaman di Pantai Pelang,karna suasananya lebih tenang dan mudah menikmati",5,05/01/2023 07:45:39
Pantai Pelang,Bagus,5,04/27/2023 00:18:28
Pantai Pelang,Sangat menyenangkan dan bisa menghilangkan penat saat liburan di desa pasti anak - anak ngajak ke sini,5,04/24/2023 10:40:25
Pantai Pelang,"Wisata air three in one..
Ada air terjun, ada pantai dengan ombaknya yg besar.. ada jg kolam bt anak2.. lengkap sudah.. have fun",5,04/23/2023 11:32:32
Pantai Pelang,"Pantainya bagus tapi ombaknya tinggi (tidak disarankan untuk berenang), ada air terjunnya juga.",5,03/20/2023 15:58:50
Pantai Pelang,Anak-Anak agak kecewa karena tidak boleh mandi di pantai. Dan indahnya di air terjun,3,02/27/2023 11:59:57
Pantai Pelang,"Pantai dgn fasilitas super lengkap...
Pantai+kolam+air terjun+warkop+sungai",5,02/08/2023 07:27:39
Pantai Pelang,"Tempatnya bagus, akses jalan sudah baik. Selain pantai yang cantik, kita juga bisa menikmati spot air terjun alami di lokasi seberang. Cuma pada spot menuju air terjun lebih baik ditingkatkan perawatannya supaya terlihat lebih asri;)",5,02/06/2023 13:43:35
Pantai Pelang,"Tempat yg bagus Ada pantai ada air terjun,, tempat yg luas hati2 licin...🍒",5,01/25/2023 15:38:43
Pantai Pelang,Akses masuk mulai dibenahi krn becek. Maklum waktu datang musim hujan. Tempat wisatanya OK. INdah...,5,01/24/2023 03:25:20
Pantai Pelang,"Pantai Pelang sangat bagus, dengan HTM hanya 10 ribu rupiah dan biaya parkir motor 2 ribu rupiah, bisa menikmati pemandangan alam berupa pantai pasir putih yang indah. Tidak hanya pantai, dalam satu lokasi disuguhi aliran sungai yang tenang, air terjun dan sendang widodari serta kolam di tengah perjalanan. Pantai termasuk sepi sehingga cocok untuk menenangkan fikiran🌄🏝️👍",5,12/26/2022 03:10:52
Pantai Pelang,"Sebenarnya bagus, hanya saja fasilitas umum yg perlu dirawat dan dijaga. Harga tiket juga tergolong murah satu orang 10 rb.",5,12/25/2022 05:15:18
Pantai Pelang,"Indah bangett, sepi sangat cocok untuk acara keluarga",5,11/09/2022 10:42:50
Pantai Pelang,Kurang perawatan,3,11/07/2022 10:39:05
Pantai Pelang,"Pantai selatan tapi ada air terjun dan lain2, nyaman untuk keluarga .",5,10/11/2022 08:59:38
Pantai Pelang,"jelek, banyak sampah, nggak kerawat Tempatnya, pokoknya ga wor it bangettt sama tiketnya",2,09/24/2022 19:13:29
Pantai Pelang,"Lokasi wisata yang masih alami, semoga tetap asri dan terjaga kebersihannya..",5,09/15/2022 03:36:52
Pantai Pelang,Alami,5,09/12/2022 14:17:14
Pantai Pelang,"Masih alami  ,",5,08/22/2022 00:34:58
Pantai Pelang,Bagus tapi kurang terawat mungkin efek pandemi,3,08/21/2022 12:05:04
Pantai Pelang,"Pantai, air terjun dan pemandangan nya bagus dan indah,
Tidak perlu mendekat ke bibir pantai krn ombak sangat besar, cukup di hulu sungai yg airnya sangat jernih, cocok buat anak2 main pasir",4,08/07/2022 12:01:05
Pantai Pelang,Mantaaaaap....,5,08/06/2022 00:03:17
Pantai Pelang,"Nice shore, not to big wave. Not so crowd and there is clean waterfall.",5,08/03/2022 03:06:20
Pantai Pelang,Wisata yang sangat ramah di kantong,5,07/30/2022 13:51:02
Pantai Pelang,Bagus ada berbagai macam wisata di dalam,5,07/12/2022 01:15:01
Pantai Pelang,saat singgah ke daerah paling selatan kab Trenggalek belum lengkap kalo belum mandi di air terjun pantai pelang,5,07/10/2022 15:14:48
Pantai Pelang,Cuma lewat,4,07/09/2022 21:23:52
Pantai Pelang,"Sebenarnya bagus tapi sayang kurang perawatan. Cenderung kumuh, kotor.",3,07/05/2022 20:58:09
Pantai Pelang,"Is ok,  saya suka banget sama air terjunnya waooww bikin pyurr pyurrr 😃",4,07/05/2022 09:27:40
Pantai Pelang,bagus cuma kurang terawat lagi,4,06/27/2022 06:43:54
Pantai Pelang,Pantai  yg penjaganya getok harga kepada wisatwan lokal g rekomend..tmpt  masuk udh tersembunyi kumuh .ga lagi2 ke sene.msh ada pantai2 yg bagus dan lbh nyaman.,1,06/14/2022 08:22:19
Pantai Pelang,jos,5,05/31/2022 09:54:43
Pantai Pelang,Not recom.... kotor lokasinya,5,05/29/2022 13:54:39
Pantai Pelang,masih perlu penangan yang lebih agar terlihat semakin elok,3,05/22/2022 12:31:40
Pantai Pelang,"Hallo guys jadi aku mau cerita sedikit tentang pantai ini. jadi, pantai ini tu bagus sih tapi pas aku kesana masih kondisi air lautnya pasang. Gelombangnya tinggi .tapi, di sana gk cuma ada pantai aja kok ada pemandiannya juga",4,05/22/2022 12:05:35
