review_text,review_rating
tempatnya termasuk luas dan bersih hanya untuk masuknya saya sampai bolak balik scan annual pass saya ke luar hingga agak makan waktu yah harus diperbaiki lagi sistem annual passnya di dalam minuman makanan mahal sih udah gitu yang jual jutek dan banyak menu yang kosong alasannya tidak bisa mendadak lah banyak pilihan wahana kolam dan cukup jelas petanya penjaganya juga sangat informatif jika ditanya saran di depan arah masuk toilet wanita banyak laki duduk dan bahkan ganti pakaian disana tidak ditegur mohon lebih diperhatikan juga dan ada anak yang hanya pakai celana dalam di dalam kolam harusnya tidak bisa seperti itu demi kenyamanan bersama semoga semakin berbenah dan banyak pengunjung,5
happy,5
sangat luar biasa,5
kolam renang yang cukup seru dan lengkap dr kolam balita anak anak sampai kolam dewasapun ada sky box ckup nenantang ardenalin wahana lainpun tidak kalah serunya kolam ombaknya juga seru atraksi dr crew juga seru banget tempat istirahat dan makan dgn harga yang relatif untuk tempat wisata ada mushola yang nyaman juga seluncuran buat anak juga seru banget org dewasa masih memungkinkan untuk berseluncur di kolam anak mungkin tambahan buat pengelola agar menambahkan toilettempat ganti pakaian karena masih sedikit sering sering ada promo lagi kalau lagi promo murah banget masuk cmn rban kapan lagi coba,5
waterpark terlaris di jakarta,5
very nice selection of pools rented a gazebo to escape the midday sun wave pool is great,5
pergi ke atlantis di hari jumat jadi agak sepi saat naik perosotan yang tertutup badan saya tiba berhenti di tengah perosotan dalam keadaan gelap pas protes ke petugas katanya posisi tidur saya salah padahal posisi sudah tidur sesuai arahan tangga kolam di atlantis juga sangat licin dan petugas ga memperhatikan kebersihan ini terakhir kali saya ke atlantis,2
tempat wajib bawa anak main air annual pass sangat worth it,5
serunya maen air disini lah tempatnya yang menjadi kurang pemandangan nya belum di cat ulang sehingga terlihat kusam dan legendaris banget,3
seseru itu liburan dan berenang di sini apalagi kolam ombak dan kolam arus anak seneng sampai ga mau pulang toilet banyak dan bersih ruang bilas dan ganti pun banyak dan bersih,5
mantap,5
wahana ada dari untuk anak hingga orang dewasa untuk tiket sekitar per orang harga sewa ban agak mahal emang sekitar k ke atas dan gak boleh bawa makanan sendiri dari luar,4
well this is another story nothing new a few pools slides other part was closed small restaurants and a shop at the exit probably you would ask why i gave just stars to this waterpark first i should pay the ticket for the entrance to ancol territory second i should pay for the ticket for the entrance to the waterpark for riding all the rides and at the same time many slides were closed,3
banyak kucing liar dan petugas tidak peduli bahkan ada beberapa hewan yg kondisinya berpenyakit mohon kepada pengelola agar sterilkan wahana dari hewan liar utk kenyamanan dan menghindari dr penyebaran bibit penyakit thanks,2
fun for families a lot of slides even though some of them are a bit run down the months pass is really good value for money,4
airnya kurang bersih,3
sering main air di sini makin baik fasilitasnya,5
air ny jorok,2
kesini pas lagi promo diaplikasi enak sepi juga soalnya pas puasa cuma ga diinfoin kalau ternyata banyak yang sedang perbaikan jadi ga bisa full mainnya lokernya juga beberapa ga bisa dipakai,5
baru kali ini kecewa sm tempat wisata masa beli cireng bumbu tp malah belum matang dah gitu satpamnya juga judes bgt,1
saya kehilangan uang di dalam tas apakh ada conplimentsudah cek cctv jg,1
pengalaman kami berkunjung pada h idul fitri sebenarnya cukup nyaman dan sepi anakanak juga suka bermain dan berenang di atlantis loker toilet dan kamar mandi cukup banyak sehingga tidak antri ada banyak kolam renang juga yang jadi pilihan tapi ada kolam renang lupa namanya yang kering tidak ada airnya banyak perosotan tinggal pilih mau yang ketinggian berapa meter kedai makanan dan minuman juga banyak dengan harga yang masih wajar untuk ukuran tempat wisata dan libur panjang tetapi ada beberapa pengalaman yang membuat kami kecewa dan mengurangi kesenangan kunjungan kami seperti tidak tersedia loker keluarga dimana bapak ibu dan anak baik anak perempuan atau lakilaki bisa mengakses loker bersama hasilnya ada lakilaki yang masuk ke area loker perempuan dengan alasan mau ambil barang di loker pasangannya petugas termasuk security tidak tegas terhadap perokok ada tanda larangan merokok yang jelas dan mudah terbaca tetapi hanya berjarak tidak lebih dari meter dari tanda itu ada orang merokok dan begitu dilaporkan ke security malah securitynya yang tidak berani menegur bahkan bilang kalau di area makan boleh merokok tidak lama kemudian kami juga mendapati ada tamu yang baru masuk masih di area gate dan merokok bebas tanpa ditegur petugas yang berdiri di area gate perosotan dengan ban tidak bisa digunakan padahal sedang musim liburan tetapi mengapa tidak diantisipasi oleh manajemen lalu kalau memang perosotan ini rusak harusnya sudah diinfokan di awal jadi kami tidak perlu secara khusus menyewa ban yang tujuannya memang untuk menikmati perosotan tersebut semoga atlantis bisa lebih bagus lagi,3
this waterpark has been running for years it has great potential but it isnt looked after so much algae that couldve been scrubbed using chemicals they charge expensive rate for tourists although not maintain the pools up to par there is pool for toddler where there are balls and water fountain but the balls are nasty,2
dengan harga segitu sih sepadan sih dengan fasilitas yg di berikan dan cocok buat bareng keluarga,5
datang beberapa hari sebelum lebaran idul fitri kondisi kolam banyak daun pasir batu ulat dan sangat kotor apalagi kolam anak duhh luar biasa kotornya semoga kedepan lebih baik dan diperhatikan kebersihannya,2
good,5
kirain anak pilih dufan ternyata malah maunya ke atlantis masuk pas h lebaran cukup sepi kekurangannya ada batu pasir yg pecah dibawah kolam utama penjaga di luar slide cukup banyak tapi penjaga di slidenya hanya anak saya kepentok sama anak dewasa yg main slide padahal harusnya nunggu anak saya selesai di slide nya dulu baru orang nya slide ini super bahaya karena saya pernah ngalamin hal yg sama dan rasanya mau pingsan apalagi ini kena ke anak saya yg baru tahun kolam ombaknya ga seseru di wahoo bandung kurang greget dan juga agak serem juga soalnya di deket pintu ombaknya tingginya sudah meter sewa pelampungnya juga menurut saya mahal banget rp untuk jam saja dan lobang menurut saya cuman kolam utama saja yg seru sisanya kurang,5
lumayan tapi sayang banyak wahana yang tutup jadi kecewa,4
kurang orang penjaga yang mengerti aturan di atlantis sendiri kejadian yang sangat mengganggu a karena loker ada di ruang bilas pria dan wanita termasuk loker keluarga ada pria dewasa yang bisa masuk ke ruang bilas wanita walau sudah ada tanda pria dilarang masuk tidak ada yang menegur dari penjaga ketika kami tegur orang tersebut hanya belagak tidak tahu b ada pengunjung yang merokok tetapi penjaga justru menyatakan area yang di maksud adalah boleh merokok walau di antara tanda dilarang merokok jika boleh merokok tidak disediakan asbak sehingga pengunjung buang abu dan puntung tidak pada tempatnya sangat mengganggu untuk dapat disebut tempat rekreasi keluarga hal lainnya standar,3
hari ini tgl maret dtg ke atlantis ancol sangat disayangkan kolam nya banyak lumut dan kolam arusnya gak kencang jalannya serta kotor untuk supaya lebih di tingkatkan kebersihan kolamnyatks,3
mmmmm entah mungkin karena sedang puasa jadi sepi atau yg lain tapi memang tak terlalu ramai kolam arusnya tidak seperti dulu ya dulu naik diban bisa jalan sendiri ngikutin arus sekarang kudu didorong baru jalan tuh ban hampir semua kolam banyak daun an dan serbuk pohon ngebuat jadi agak terlihat kotor loker diruang gantinya juga banyak yg rusak makan dan minum tidak boleh dibawa dari luar tapi stand makanannya kebanyakan cuma jual pop mie dan cemilan yg jual nasi cuma stand,4
atlantis ancol ini tempat waterboom legend di jakarta dan mereka maintain dengan bagus tempat mandinya banyak dan ok bersih pastikan sebelum mandi airnya nyala atau engga untuk tempat berenangnya long crazy slide seru banget awalnya takut aneka perosotan di pintu utama juga seru hanya saja karena itu bulan puasa jadi ada wahana yg tidak bisa di pakai sedang perawatan dan tutup ternyata jam sore saat puasa,5
tempat kolam renang dengan berbagai wahana seluncuran yang asik untuk anak dan dewasa,5
tempatnya seru,5
sepi pas ramadhan bisa berenang sepuasnya,5
its great but lots of the slides are closed,4
bagus tempatnya utk liburan tapi kurang banyak wahananya,4
seruuuu bangettttttttttt wajib kesini kalo bingung mau kmna beli di onlen aja lebih murah ga usah sewa ban kalo kalian mau explore perosotan wkwkwkww soalnya ban cuma boleh di kolam,5
kolam renang modern pertama di indonesia ini masih sangat layak dikunjungi walaupun sudah berusia tua semua fasilitas masih berfungsi dengan baik,5
sudah berumur bangunannya,3
there were quite a few slides and rides to go on we visited during a weekday so there was no queue for anything entry price was reasonable and the refreshments cheap we spent around hours there and had a good time,4
sampai di atlantis masih jam sebelas kurang tapi yang berkunjung sudah lumayan ramai beli ticket yang annual pas ngurus annual pasnya sangat cepat photo dan jika akan berkunjung kembali minimal reservasi hari sebelum kita tadinya mau sewa ban double tapi harus nunggu sampai jam karen ban akan d kembalikan jam akhirnya kami pesan yang single aja dari pada harus nunggu terlebih dahulu mba yang jaga bilang udah langsung bayar aja mba d loket pembayaran dan setelah kita sampai d loket pembayaran kita bilang donk mau sewa ban single trus di tanya yang jaga mana kertas reservasinya lah tadi kata mba nya langsung aja dan tara tetap harus ambil kertas reservasi di tempat pengambilan ban mana sendal sudah di masukin locker matahari lagi terik nya kebayang donk jalan tanpa sendal makk panas bnged ntuh kaki mana harus ambil kertas reservasi ban balik lagi ke loket pembayaran trus balik lagi ke tempat pengambilan ban lain x mohon untuk pihak atlantis karwayan yang jaga ban untuk d training dulu untuk menginformasikan terlebih dahulu kalau mau bayar ban harus pake kertas reservasi agar tidak ada korban lagi yang harus bolak balik dan kakinya harus kepanasan jalan tanpa sendal harga sewa ban double rp deposit rp harga sewa ban single rp deposit rp sewa locker standard rp deposit rp sewa locker family rp deposit rp,5
kamis hari sebelum puasa ajak keponakan liburan ke atlantis krna dapat free tiket dari survey untuk tempat bagus dan luas fasilitas dan wahananya juga banyak cuma kalp bisa untuk ban dan loker ga perlu sewa jadi pengunjung bener dapat menikmati fasilitas dari atlantis,5
waterpark seruuuuuuuuuu bersih loker cukup banyak ruang ganti cukup banyak walau tetap antri untuk loker dan ban semua pesan di loket dan ada deposit jadi pastikan struk tidak hilang tempat makan cukup banyak dan tidak terlalu mahal payment bisa qris juga gas main,5
nie polecam przestarza e i zaniedbane miejsce,2
wahananya cukup banyak yang dapat di nikmati oleh pengunjung atlantis saat weekend atau libur nasional sangat padat pnegunjung yang datang harga terlalu tinggi untuk masyarakat menengah kebawah ada kolam untuk kebersihan masih di rasa kurang karena airnya sedikit keruh tapi secara keseluruhan sudah okelah untuk kekurangannya masih di tingkatkan lagi kedepannya,4
berada di kaeasan pantai ancol jakarta indonesia,4
kebetulan datang sudah pukul kolam tutup jam kolam tanding sedang dalam kondisi maintenance dan tidak bisa dipakai,5
good good,5
good selalu menghibur,5
penuh keseruan dan waktu jd berasa lebih cepat,5
beli tiket annual pass gabisa ternyata di tiket ada syarat dan kondisi malah jadi sekali pakai padahal harga lebih mahal lain kali kasih tanda kutip di produknya biar orang lebih paham beli itu akadnya annual pass malah jadi sekali kunjungan,1
good,3
wahanan lumayan bagus tp airnya perih dan asam sepet sewa gazebo lumayan mahal rb,4
every thing is good except the deposit lockers we have to pay for them and also tubes we have to rent them and they r not included in the tickets,4
seru ada prosotan yang bagus kolam renang anak bagus,5
datang saat libur panjang dan hujan tapi tetap seru beli tiket via online ada paket ber lebih murah anakanak senang wahana juga cukup banyak terdapat penyewaan loker ban renang hingga gazebo dengan harga yg lumayan pelayan ramah tempat makan dan jajanan juga ada,5
seru banget main disini banyak wahana air yang bisa dicoba tapi mungkin airnya ada yg kurang bersih jadi pulang pulang kena alergi bentol,5
puas main air di sini ada macam seluncuran kolam ombak mandi busa kolam bola juga kolam untuk berenang beneran,5
rameee tapi seruuuu,5
ada tips buat yg gak sewa gazebo dan mao gelaran di belakang aja deket yg wahana naga atau dekat kolam arus yg biru atau di tengah dekat kolam ombak jg banyak spot yy enak buat gelaran skyboxnya mantap harus di coba dua jempol buat petugas yg jaga karpet ada org yg mao curang gak gantian pake larpetnya langsung di tegur dan di ksh tau gantian pak sama yg lain,5
selalu seru klo ke atlantis kemarin dtg pas weekdays enak banget sepi biasa dtg pas weekend rame banget,5
ini tempat nya bagus banget terus nyaman banget dan fasilitas nya keren terus juga banyak banget seluncuran air nya jadi nya engga bosen pas main seluncuran air udah gitu paling gong nya ada ombak nya,5
baguss bangett luas banget,5
bagus sekali dan jika weekday sepi alhamdulillah,5
tempat andalan liburan berenang di jakarta,5
loker dan ban harus sewa dan di akrilit penyewaan tidak ada jam batas dari sewaan sebenarnya tidak masalah dengan harus sewa tetapi ketika mau mengambil deposit di info telat semenit saja deposit hangusalasan dari admin sistem sudah tutupseperti alasan klasik dan saya berpikir berapa banyak deposit orang orang yang di tahan dikarenakan hanya telat menit untun yang berkunjung di sini mending ga usah sewa ban selain mahal dan pakai deposit ada batas jam nya juga padahal di akrilit tidak ada batasan jam sewa ban,2
demi kelancaran proses pengiriman sudah diupdate titik lokasinya terima kasih,5
masuk ancol utk sekarang rborg mobil jg rbberenang di atlantis weekend org puas berenang disini ada kolam arus kolam ombak kolam tanding kolam pelangi perosotan utk ank jg banyak dan variasi dari yg tinggi dan pendek air jg bersih cuman perlu penyegaran karna warna cat sudah mulai lusuh dan keliatan tua jd perli cat ulang tempat bilas bersih dan jg banyak,4
liburan menyenangkan utk keluarga dan happy day,5
banyak pilihan kolam renang ga boleh bawa makanan dari luar jadi siapin dana utk beli makanan tempat bilasnya juga banyak,4
kebersihannya gak tau kenapa kaya kurang diperhatiin lumut daun kering yg menumpuk di jaring dll,4
bagus tempat nya dan nyaman perosotan nya,5
waslleee senyaman itu berenang disini wkwkw,5
untuk kolam renangnya ternyata memuaskan bisa untuk segala usia ada tambahan biaya untuk sewa tempat tapi ada juga tempat duduk yang gratisnya hanya saja banyak yang bawa tikar jadi terkesan kotor,4
airnya licin di kulit,2
kolam besar bersih banyak prosotan air bening saya rekomondasikan datang di hari minggu supaya bisa menikmati kolam ombak ada simulasi pertolongan pada korban tenggelam juga,5
dapat tiket promo tiket terusan dlm rangka hut ancollumayan banget untung datang pas sabtu gak begitu rame,5
sewa loker depositnya ga di balikinpetugasnya udah pulangpadahal kondisi liburan jadi mau bilas antribeda banget dengan kolam renang yg lainyg petugas sewa lokernya mau nungguin pengunjung sampai selesaipadahal lumayan uang depositnya buat beli makananterlalu ribet naik wahana aja pakai kaos ga bolehharus buka kaoscukup sekali ini aja lah kesiniuntung ga jadi beli yg anual pass,1
luar biasa,5
kolam ombak di atlantis dataran nya tajemtajem gradaakn tolol bikin kaki orang dewasat lecet apalagi kaki anak gataunya pulang dari maen berenang disini kaki anak gw pada bengkak gara jalan di dataran kolam ombak yg gradakan tajem itu tolol desain nya ngelukain banyak pengunjung itu pasti nyesel bikin annual atlantis,1
pertama kali ke atlantis dengan tiket promo bundle masuk atlantis dan ancol dari traveloka kita datang tanggal desember dengan banyak jalan akses ancol yang ditutup yang mengharuskan parkir mobil di kawasan pasar seni menit jalan kaki ke atlantis masuk dengan cukup scan tiket dan surprisingly tidak banyak pengunjung jadi cukup nyaman buat bermain bersama keluarga ada fasililitas loker yang terletak di dalam toilet dengan harga ribu ribu deposit yang akan dikembalikan pada saat pengembalian kunci dan koin overall tempatnya cukup nyaman dengan banyak permainanseluncuran tempatnya juga cukup teduh dengan banyak pepohonan konsepnya mirip waterbom pim waktu masih buka dan the jungle waterpark bogor bagi yang lapar dan haus bisa beli makanan dan minuman di corner snack yang tersebar di area atlantis yang perlu diperbaiki adalah perawatan dan kebersihan perlu ditingkatkan dan juga aturan tidak boleh membawa makanan dan minuman dari luar ternyata tidak berlaku karena ternyata masih ada yang membawa tapi secara keseluruhan oke lah anakanak happy bermain air,5
terbaik,5
meski belum ada wahana baru masih ok lah buat anak thn tempat renang yg terdekat dari rumah promo yg sangat menarik dgn pembuatan kartu tahunan,5
permainannya seru ada vip tapi ada ac seru banget ada makanan dan tempat sewa,5
mantabanak senang puas maen aer,5
wahana liburan keluarga,5
apa apa serba mahal bayar loker dipungut biaya ban pun perlu nyewa belum tiket masuk udah gitu gak boleh bawa makan minum dari luar kapitalis tapi metode pembayaran masih kuno gak bisa pembayaran digital untuk sewa ban dan loker untuk manajemen kalo udah meres biaya banyak dari pelanggan tolong ditingkatin juga pelayanan dan fasilitasnya berkembang dengan zaman dong,1
first waterpark that have memorable moments every visit,5
tempat nya enak buat ngajak jalan anak kolam renang nya luas prosotan nya tinggirecommend saat cuaca cerah,5
kami dari medan jalan jalan ke jkt pas kami mau ke sini masuk malah tdk bisa naik perosotan nya karna tdk pakai baju renang tdk di kasi naik syg sekali jauh jauh dari medan,5
fasilitas atlantis agak kurang maintenancebesinya keropos lahbaut nya kendorpas naik prosotan agak ngeri airnya kotortoilet pria banyak selokan air nya yg mampet warna cat disetiap wahana permainan sudah pada pudarmungkin bisa di cat kembali agar mempercantik mata kita sebagai pengunjungsajadah di mushola kl bsa dicuci tiap minggu biar ga bau,3
bintang dulu karna ga ada pasangn ga tau nanti klw ada jadi bintang,4
bagus,5
tempat kumuh terlalu banyak peraturan sewa ban gila mahall loker apa lagi bayar ini bayar itu ribet padahal tempat cuma gitu gitu aja cuaks kecewaa,1
