review_text,review_rating
pertama kali mengunjunginya pada hari minggu datang pagi nungguin buka jam masuknya antri banyak wahana cocok untuk semua keluarga cuman waktu sore hujan kurang tempat berteduh keluarga semua senang kapan kapan berkunjung lagi,5
seru untuk bawa anakanak kesini karena outdoor saran saya bawa payungtopi untuk anak,5
membuka kembali memori waktu masih anak diajak kesni sekarang saya yg ajak anak kesnisemoga bisa menjadikan pengalaman yg berkesan untuk anakterima kasih telah memberikan kebahagian diwaktu anakanak,5
tempat yg tepat untuk menghabiskan waktu bareng anakanak menambah pengetahuan dan pengalaman secara langsung,5
harga murah meriah cocok untuk keluarga,5
kerennn,5
banyak wahana seru binatang nya juga banyak,5
seruuu bnaget liburan kesini ajak keluarga,5
tempat yang asik untuk bawa keluarga karena di dalam nya banyak sekali wahana buat tontonan anakanak yang sangat menghibur seperti dholpin anjing laut mermaid island birds d juga banyak stand jajanan makanan dan minuman yang harganya masih terjangkau,5
rekomend sekali,5
luas dan seru,5
bersihrapipelayanan ramah jadwal show sesuai jadwal,5
nagyon j hely gyerekkel s an lk l is van itt delfinek show f ka show sell show pingvin alpaka sok r t voltunk bent a programok kb percesek a vidra show is nagyon rdekes volt,4
bagus buat anakanak belajar mengenal hewan laut melihat pinguin langsung dan pertunjukkan lumbalumba di dalamnya juga ada wahanawahana yang bisa untuk anakanak hingga dewasa,5
tempat melihat binatang laut yg sangant menawan,5
datang kesini weekday ketemu rombongan dari sekolah nonton wahana d mermaid lionsea lumba dll banyak wahana permainan jg taman rekreasi yg cocok utk keluarga,5
aquarium nya kurang jernihsama maaf liat baju mermaid nya udah pada bolong seharusnya baju nya lebih menarik lagi,4
tempat yg asik untuk mengajak keluarga bertamasya pertunjukan yg asik seru dan lucu spot makanan yg gampang di temui ada juga pertunjukan spesial event tertentu membuat datang ke tempat ini gak bikin bosen,5
area nya juga tidak terawat ada karyawan saat pintu masuk ketus jawab nya ketika saya bertanya mending ke taman safari lebih seru,3
seharusnya pihak pengelola lebih ketat terhadap aturan dengan melarang membawa rokok ke dalam area mengingat banyak anak dan bayi didalam area walaupun area terbuka tetep aja kalo bahkan puluhan yang merokok asepnya bisa dihirup anak anak apakah layak sdm sdm yang kaya gini kalo dikasih tau pasti batutambeng jadi tolong diperhatikan lagi aturan yang ketat,1
pertunjukan lumba kurang bagus lumbanya tidak nurut banyak yg gagal,1
sangat menarik kalau bisa diweekday kesininya,5
seru sekali sayang kali pas kesana pas hujan,4
menyenangkan,5
jadwal suka ber ubah ubah tidak sesuai dengan ig untuk antrian yg teratur hanya di d karena berurut tapi untuk show lainnya parah berjubel desek desek an,5
tolong lebih di tingkatkan lagi pelayanan kepada publik nya lebih ramah melayani pengunjung petugas nya ditambah untuk mengkoordinasikan pengunjung sudah antrian panjang tiba tibatiba didepan di closekamu datang jauh jauh sudah beli tiket menurut kami lumayan diakumulasi la dengan rombongan ratusan berapa jumlah nya untuk atraksi cuma sebentar durasi y min di tambah lah petugas juga g ada di berbagai titik bingung jadi nya mau tanya tanya,1
berkunjung di waktu liburan sekolah kami datang di sebelum jam bukanya jadi belum terlalu ramai hanya saja memang saat baru masuk belum ada show ataupun permainan yang bisa dicoba tapi gapapa malah bisa menyusun jadwal wahana dan show yang ingin dicoba untuk show nya kalau bisa dilihat semua ya biar tidak rugi hehe tapi kalau harus pilih menurut saya yang wajib dilihat adalah cinema d dolphin dan sealion friends kalau untuk permainan yg antriannya paling panjang adalah ubur ubur balon udara dan mini roller coaster bisa naik berkali kali yang penting antri lagi lebih hemat kalau beli tiketnya minimal sekaligus wahana ancol ya jauh lebih hemat waktu itu saya beli wahana plus seaworld paginya ke ocean dream menjelang sore ke seaworld kalau combo wahana lebih hemat lagi tapi waktunya terlalu mepet,5
hari sabtu kemarin liburan lebaran kami sekeluarga berlibur ke samudra ancol datang ke sini karena ingin melihat atraksi lumbalumba bersama anakanak harga tiket kami beli di applikasi biru ya tiket weekend bundling dengan seaworld seharga rp orang dengan harga segitu dan fasilitas serta atraksi yang banyak saya fikir sudah worth it ya kami sampai sekitar jam pintu gerbang di buka jam pagi saat masuk anak excited sekali selain ada pertunjukan dari lumbalumba friends banyak wahana yang bisa dinikmati oleh anak dan dewasa kami menyaksikan atraksi pinguin mermaid show setelah itu kami menonton atraksi lumbalumba berikutnya kami menonton atraksi singa laut dan berang atraksi berlangsu sekitar menit ya guys kami juga befoto bersama lumbalumba untuk harganya rb foto fotonya cukup bagus lumayan untuk kenangan anak nanti banyak vending machine minuman disana harganya lebih murah dibandingkan beli di food stall air mineral seharga rb air kemasan manis seharga rb aja food stall cemilan dan makanan beratpun ada ya guys komplit semuanya saya beli ayam crispy pcs dan nasi seharga rb harga masih standard harga tempat wisata yaa toilet banyak dan cukup bersih yang saya suka walaupun toiletnya duduk tapi ada keran air untuk ceboknya mushola cukup besar juga yaa bersih tapi terbuka kami tidak sempat naik wahana dan nonton cinema d karena mau lanjut masuk ke seaworld takut kesorean so far kami sekeluarga happy sekali main di samudra ancol dari jam walaupun capek karena jalan terus tapi puas sekali berlibur di sini well be back soon yaa sukses selalu samudra ancol,5
bnyak tukang poto maksa tolong donk jd bikin risiko bnget,1
sedikit mainannya banyak yg gak bisa dimainkan,2
nyenengin bocah di saat liburan lebaran,5
good expirience clean and friendly staff,4
di area pertunjukan lumba tendanya banyak yg bocor jadi kemarin pas hujan banyak spot duduk yg basah,4
rempat yang menyenangkan cocok untuk mengajak anak datang kesini,5
great and fun place to visit during holiday especially for kids lots of animal show and educational places,5
datang saat libur nasional seperti idul fitri harus siap siap antri panjang hampir semua wahana gak bisa di ikuti sebaiknya sudah di lokasi dari pagi hari jam agar semua wahana bisa di kunjungi dan penampilan di setiap wahana bisa dilihat,5
gak kid friendly tangga curam setiap wahana stroller harus dititip di deket pintu masuk jadi repot kalo ujan tangga licin dan g ada anti slip performance nya bntr ga worth it buat desekan rame ngantri apalagi kalo ujan bocor dari tendanya,2
bersama keluarga tempatnya nyaman tapi arena pertunjukan lumbalumbanya bocor ketika hujan mohon diberikan perbaikan ya,1
tempat yg bagus utk pengenalan laut bagi anak anak,4
tanti spettacoli e varie attrazioni abbiamo passato un bel pomeriggio,5
good experience you need to check the schedule of sea animals show to get full experience here some play ground and kids arena are not available due to renovation here you would got more choices rather than sea world area bundling ticket prefered bring your cap or umbrella to protect you under sun or rain,5
seru banyak show kalau kesini bulan puasa banyak promo,5
lumayan buat anak anak ada pertunjukan lumbalumba dan arena bermain,5
tempatnya seru rekomen buat edukasi anak banyak tempat show yg bisa di kunjungi seharian juga betah kita,5
came here on weekday and its kinda crowded due to students outing class from several school better come here at morning cause some of the show starts at and i almost miss mermaid show at but i make it on time on weekday there are only shows time available in each attraction except d show i really enjoy all the show there are also some rides available for children to ride on,4
sebenernya tempatnya bagus dan hiburannya oke mungkin sangat disayangkan pas saya ke lokasi dolphin show kita harus naik tangga tinggi sedangkan posisinya saya ini bawa anak kecil dan lansia entah apa pertimbangan panitia tidak membuka lebih awal gate yang akses tanpa naik tangga lalu masih terdapat beberapa pedagang dan tukang foto keliling yang cukup maksa terutama tukang fotonya saya rasa bila saya gak mau difoto gak perlulah difoto foto sembarang karena kan saya jadi bingung mau ditebus ya fotonya jelek gak ditebus dia nya kasian minta tarif masa awalnya ribu perfoto padahal shoot nya sembarangan dan kami jelas gamau difoto jadilah deal di untuk foto,4
masih worthit kalau promo,5
kadang kurang kondusif kalau lagi banyak kegiatan anak sekolah acaranya jdi bentrok semua but so far so good cuma agak lelah aja wkwkw,4
cocok buat anak dah pokonya,5
sy nntn dolpinshow keadaan penuhsy berdiri kata petugas suruh duduksy duduk ditempat yg ksongehh petugasnya dtg lagi dgn muka g ramahblg jgn duduk disitusuruh cari tempat diatasharusnya dr awal kasih tau donkjangan berdiri silahkan cari tempat ddk diatasdgn muka yg ramahini mah sumpah mukanya g enak bgt,1
antrian tidak ada petugas yang mengawasi petugas dan wahana tidak ramah anak berkebutuhan khusus,1
seru banyak permainan gratis buat anak dan dewasa,5
lingkungan dan staff tidak ramah special need antrian barisan untuk masuk lokasi tidak teratur jumlah orang yang masuk wahana tidak dibatasi sehingga crowded toilet banjir dan bau,1
tidak ramah oleh anak special needs petugas tidak ramah dan kurang baik toilet banjir dan bau terlalu krodit dan tidak ada batasannya di setiap show,1
ga aksesibel untuk anak berkebutuhan khusus tolong dong diedukasi staffnyaa udah ga ramah judes pulaa pahami gimana anak anak berkebutuhan khusus apa salahnya sih diutamakan dulu fyi mereka ga bisa menunggu lama atau berakhir tantrum,1
seru banget liat mermaid show liat cinema d tempat sama fasilitas nya jga nyaman banget dan lebih mudah beli tiketnya online jauh hari,5
kesana pas acara anak tk se kabupaten masya allah rame nyaa tapi setelah belasan tahun baru ke ancol sekarang udah bagus banget bangunan dan fasilitasnya,5
alhamdulillah taud al ikhlas berkesempatan berkunjung di bulan februari ke samudera ancol di hari jumat karena berdasarkan rekomendasi dari pengelola jumat lebih sepi dari hari biasanya yang ada porseni sehingga sangat padat kondisi nyaman memang pengunjung tidak terlalu membludak tapi ternyata wahana pertunjukan akan berhenti di jam untuk para petugas sholat jumat sebenarnya tidak masalah tapi sayangnya kondisi ini tidak di informasikan di awal akhirnya ada beberapa wanaha yang tidak bisa di saksikan karena menyesuaikan waktu kepulangan alhamdulillah cuaca cerah,5
bagus cuman sayang bgt liat lumba di aquarium doang liat langsung nya full ngantri bgt,5
,5
nice place to get holiday with my family and kids,5
tempat tujuan wisata yang masih menjadi favorit keluarga hingga saat ini mungkin lebih mengantisipasi penumpukan pengunjung pada saat hari libur bisa membeli tiket terusan pada banyak aplikasi,5
jangan ke samudra dah rugiiii mending ke taman safari sekalian biar kata mahal juga banyak anak sekolah numpukkkk disitu percuma gak bisa liat wahana wahannya,1
senang sekali menginap di mercure ancol hotel yang sangat kids friendly cocok untuk family staycation staff front office sangat ramah especially kak fitria thank you for the free upgrade check in process very smooth,5
sudah banyak perkembangan tempat bersih layanan baik dtg pas waktu berbarengan anak sekolah,5
senang sekali bisa berkunjung kesini,5
kesini lagi setelah th lamanya pasca aksera dari pasar seni ancol edukasi anak ttg dunia lumba singa laut penguin pertunjukkan mermaid wahana bermain lainnya pertunjukkan ada jam jamnya maka sebaiknya sudah diperhitungkan biar dapet semuanya,5
pas mau dateng harus cek jam show aku salah harusnya ke samudra dlu baru ke sea world biar ga ketinggalan byk show,4
great experience much better if have bundling for photos ticket,5
sangat rekomen untuk liburan bersama keluarga terutama untuk anakanak tempat rekreasi untuk bermain mengenal hewan melihat pertunjukan hewan tempatnya luas banget ada pertunjukan singa laut lumbalumba pinguin mermaid dll,5
bagus untuk liburan keluarga,5
seru untuk anak anak juga interaktif,5
